,norm,n_train,n_val,n_supp,train_acc,val_acc,radius
0,0.29549439921627285,16,232,14,16.0,196.0,13.826834332977315
1,0.6748074321076462,56,686,34,56.0,597.0,14.51428685877642
2,1.1912323029980338,153,1958,70,153.0,1600.0,16.16174933274252
3,4.900676503313118,551,6235,221,551.0,4916.0,17.288232723896932
4,0.0,0,3,0,0.0,0.0,0.0
5,0.03677181162650133,1,2,1,1.0,0.0,0.0
6,0.16803446195762872,6,49,6,6.0,37.0,11.347505813422783
7,0.1444427292825693,7,61,7,7.0,45.0,13.800795545576147
8,0.1847611185122501,6,50,6,6.0,31.0,13.97069024385736
9,0.1560258240037301,4,70,4,4.0,62.0,10.725984921991794
10,0.6401217596963541,78,1125,49,78.0,980.0,17.132997460399686
11,0.8811854411408043,119,1489,64,119.0,1267.0,17.00637567219743
12,0.0,0,2,0,0.0,0.0,0.0
13,0.0,0,0,0,0.0,0.0,0.0
14,0.07713442139254476,2,33,2,2.0,24.0,12.964399866497345
15,0.037379406222608665,1,5,1,1.0,3.0,0.0
