train_loss,train_acc,epoch,step,val_loss,val_acc
0.6360561847686768,0.5625,0,15,,
,,0,15,0.6704285740852356,0.637333333492279
0.5576119422912598,0.699999988079071,1,31,,
,,1,31,0.5165887475013733,0.7609166502952576
0.5120450258255005,0.737500011920929,2,47,,
,,2,47,0.6017727851867676,0.6600000262260437
0.36634066700935364,0.8999999761581421,3,63,,
,,3,63,0.43948355317115784,0.8005833625793457
0.4021764397621155,0.8125,4,79,,
,,4,79,0.4213295876979828,0.8115000128746033
0.3183816075325012,0.8999999761581421,5,95,,
,,5,95,0.4113521873950958,0.8133333325386047
0.3633359372615814,0.8374999761581421,6,111,,
,,6,111,0.4005090594291687,0.8290833234786987
0.41701412200927734,0.824999988079071,7,127,,
,,7,127,0.38369396328926086,0.8318333625793457
0.44522324204444885,0.7749999761581421,8,143,,
,,8,143,0.3652796745300293,0.843416690826416
0.3367990553379059,0.875,9,159,,
,,9,159,0.36046069860458374,0.8480833172798157
0.282705157995224,0.862500011920929,10,175,,
,,10,175,0.3529279828071594,0.8484166860580444
0.2954530119895935,0.875,11,191,,
,,11,191,0.34268391132354736,0.8537499904632568
0.2975124716758728,0.887499988079071,12,207,,
,,12,207,0.3390696346759796,0.8573333621025085
0.6656134724617004,0.6875,13,223,,
,,13,223,0.8089036345481873,0.6569166779518127
0.26952260732650757,0.9125000238418579,14,239,,
,,14,239,0.3288114666938782,0.8635833263397217
0.31248778104782104,0.875,15,255,,
,,15,255,0.3332349956035614,0.8604999780654907
0.27602437138557434,0.8999999761581421,16,271,,
,,16,271,0.33490467071533203,0.8559166789054871
0.2148950845003128,0.9125000238418579,17,287,,
,,17,287,0.335710734128952,0.8552500009536743
0.3971349000930786,0.824999988079071,18,303,,
,,18,303,0.3839832842350006,0.8370833396911621
0.3134327828884125,0.862500011920929,19,319,,
,,19,319,0.30617740750312805,0.8732500076293945
0.2877192497253418,0.862500011920929,20,335,,
,,20,335,0.3894580900669098,0.8255000114440918
0.24781040847301483,0.887499988079071,21,351,,
,,21,351,0.3075971007347107,0.871666669845581
0.3613528311252594,0.8125,22,367,,
,,22,367,0.4149808883666992,0.812250018119812
0.18667037785053253,0.949999988079071,23,383,,
,,23,383,0.3224729895591736,0.8650833368301392
0.27527403831481934,0.8500000238418579,24,399,,
,,24,399,0.3033407926559448,0.874916672706604
0.2473260462284088,0.887499988079071,25,415,,
,,25,415,0.3835546374320984,0.8374166488647461
0.19410857558250427,0.925000011920929,26,431,,
,,26,431,0.3122369050979614,0.8695833086967468
0.17704279720783234,0.925000011920929,27,447,,
,,27,447,0.28866222500801086,0.8828333616256714
0.41701364517211914,0.7875000238418579,28,463,,
,,28,463,0.5657674670219421,0.7549999952316284
0.12288149446249008,0.9624999761581421,29,479,,
,,29,479,0.28533580899238586,0.8820833563804626
0.2468179166316986,0.8999999761581421,30,495,,
,,30,495,0.2901439666748047,0.8798333406448364
0.21617643535137177,0.9125000238418579,31,511,,
,,31,511,0.2846803069114685,0.8846666812896729
0.24287481606006622,0.9125000238418579,32,527,,
,,32,527,0.29632851481437683,0.878250002861023
0.16697561740875244,0.949999988079071,33,543,,
,,33,543,0.28389084339141846,0.8834166526794434
0.2528004050254822,0.887499988079071,34,559,,
,,34,559,0.42776501178741455,0.8174999952316284
0.2490568459033966,0.887499988079071,35,575,,
,,35,575,0.3970142900943756,0.8297500014305115
0.14933690428733826,0.949999988079071,36,591,,
,,36,591,0.2955666780471802,0.8816666603088379
