,model,train_size,context_seed,data_seed,objective,type,acc
0,data/relu_net/hd_500-is_3-mom_0.0-ts_2000/last.ckpt,2000,1,1,hidden_layer,train,1.0
1,data/relu_net/hd_500-is_3-mom_0.0-ts_2000/last.ckpt,2000,1,1,hidden_layer,val,0.9410833333333334
2,data/relu_net/hd_500-is_3-mom_0.0-ts_2000/last.ckpt,2000,1,1,hidden_layer,comparison,0.9865
