,model,train_size,context_seed,data_seed,objective,type,acc
0,data/relu_net/hd_10-is_2-mom_0.0-ts_500/last.ckpt,500,1,1,learned_contexts,train,1.0
1,data/relu_net/hd_10-is_2-mom_0.0-ts_500/last.ckpt,500,1,1,learned_contexts,val,0.8568333333333333
2,data/relu_net/hd_10-is_2-mom_0.0-ts_500/last.ckpt,500,1,1,learned_contexts,comparison,0.91675
