,latent_dims,shatter_dims,train_size,context_seed,data_seed,type,acc
0,10,2,1000,2,1,train,1.0
1,10,2,1000,2,1,val,0.8748333333333334
2,10,2,1000,2,1,comparison,0.8279166666666666
