,model,train_size,context_seed,data_seed,objective,type,acc
0,data/relu_net/hd_100-is_3-mom_0.9-ts_500/last.ckpt,500,1,1,hidden_layer,train,1.0
1,data/relu_net/hd_100-is_3-mom_0.9-ts_500/last.ckpt,500,1,1,hidden_layer,val,0.88525
2,data/relu_net/hd_100-is_3-mom_0.9-ts_500/last.ckpt,500,1,1,hidden_layer,comparison,0.9924166666666666
