,model,train_size,context_seed,data_seed,objective,type,acc
0,data/relu_net/hd_20-is_3-mom_0.9-ts_500/last.ckpt,500,3,1,random_contexts,train,1.0
1,data/relu_net/hd_20-is_3-mom_0.9-ts_500/last.ckpt,500,3,1,random_contexts,val,0.8424166666666667
2,data/relu_net/hd_20-is_3-mom_0.9-ts_500/last.ckpt,500,3,1,random_contexts,comparison,0.8635833333333334
