,model,train_size,context_seed,data_seed,objective,type,acc
0,data/relu_net/hd_500-is_1-mom_0.9-ts_1000/last.ckpt,1000,1,1,hidden_layer,train,1.0
1,data/relu_net/hd_500-is_1-mom_0.9-ts_1000/last.ckpt,1000,1,1,hidden_layer,val,0.9266666666666666
2,data/relu_net/hd_500-is_1-mom_0.9-ts_1000/last.ckpt,1000,1,1,hidden_layer,comparison,0.9944166666666666
