,norm,n_train,n_val,n_supp,train_acc,val_acc,radius
0,0.5833568751521118,46,473,28,46.0,351.0,14.742246010659544
1,0.3392275741927352,38,522,21,38.0,435.0,14.945505930710295
2,0.5144849624668519,30,313,25,30.0,208.0,13.172132827879155
3,0.5711768086021234,38,568,28,38.0,484.0,13.872250054788472
4,0.4500138134254366,38,555,25,38.0,453.0,15.614152019171145
5,0.45767508767011705,34,470,23,34.0,352.0,15.173932640485786
6,0.2930799986912188,17,175,16,17.0,96.0,14.284112981422254
7,0.31242400192827996,21,254,16,21.0,176.0,15.020093767067554
8,0.4248038609369954,25,261,22,25.0,184.0,15.243011013474929
9,0.3393785639650615,18,202,14,18.0,125.0,14.35416787935953
10,0.3411072314503418,17,265,16,17.0,195.0,13.582886508802925
11,0.41190570284392286,29,252,21,29.0,195.0,14.860631938924934
12,0.5510361431844968,47,579,33,47.0,473.0,16.37097614968497
13,0.4238021455021956,36,383,27,36.0,301.0,16.274006228918797
14,0.561101875642964,31,411,25,31.0,299.0,14.154224756666064
15,0.404255219697926,28,329,22,28.0,226.0,14.777163997269737
16,0.4873584321004164,32,354,25,32.0,284.0,14.160116147845516
17,0.35894301418849844,35,377,22,35.0,286.0,15.107378985391636
18,0.46682179475601876,36,476,21,36.0,387.0,13.778317966972152
19,0.533502091684558,37,561,31,37.0,422.0,15.108123795394292
20,0.2638988470181011,20,241,15,20.0,186.0,15.370919413851487
21,0.24390102707695024,21,266,18,21.0,190.0,15.649174218793997
22,0.21337225823441525,14,196,10,14.0,141.0,13.06788549344037
23,0.2258781158084137,19,251,15,19.0,203.0,14.616345687343248
24,0.3347180770536202,28,275,16,28.0,235.0,15.585277473674717
25,0.3884631651333037,23,245,19,23.0,186.0,16.027252519193603
26,0.5272831561222604,31,364,23,31.0,277.0,14.831135382063936
27,0.48819397697043626,42,493,34,42.0,372.0,15.34406579784627
28,0.35890070300427607,27,417,22,27.0,353.0,15.536267923237903
29,0.3752417395051911,33,275,27,33.0,201.0,16.37395865500904
30,0.47886222898278186,56,605,29,56.0,511.0,15.150486799944968
31,0.45429794151732905,53,592,32,53.0,518.0,15.549039160897408
