,norm,n_train,n_val,n_supp,train_acc,val_acc,radius
0,0.0,0,0,0,0.0,0.0,0.0
1,0.0,0,0,0,0.0,0.0,0.0
2,1.0257835036899599,85,959,54,85.0,735.0,15.06986724346575
3,0.4731382862853337,44,710,26,44.0,579.0,14.989102627926618
4,0.0,0,0,0,0.0,0.0,0.0
5,0.0,0,0,0,0.0,0.0,0.0
6,0.4325634235403755,37,611,25,37.0,454.0,16.02052484091952
7,0.2980202216038798,31,377,21,31.0,320.0,15.811065315580919
8,0.0,0,0,0,0.0,0.0,0.0
9,0.0,0,0,0,0.0,0.0,0.0
10,1.7587628524794336,199,2317,107,199.0,1814.0,16.206066067561395
11,1.198003485422235,128,1468,74,128.0,1099.0,16.64693589418029
12,0.0,0,0,0,0.0,0.0,0.0
13,0.0,0,0,0,0.0,0.0,0.0
14,2.1643928974822293,284,3443,123,284.0,2873.0,17.051137581822896
15,1.284701975144342,141,1539,80,141.0,1242.0,17.043280584571754
16,0.0,0,0,0,0.0,0.0,0.0
17,0.0,0,0,0,0.0,0.0,0.0
18,0.09277690918676935,2,24,2,2.0,19.0,10.779475633192297
19,0.11255634143107164,3,33,3,3.0,27.0,10.710714939404395
20,0.0,0,0,0,0.0,0.0,0.0
21,0.0,0,0,0,0.0,0.0,0.0
22,0.0,0,13,0,0.0,0.0,0.0
23,0.10456458797392372,3,11,3,3.0,5.0,12.80074596838655
24,0.0,0,0,0,0.0,0.0,0.0
25,0.0,0,0,0,0.0,0.0,0.0
26,0.23814726150084078,16,179,11,16.0,166.0,15.271387090135084
27,0.2320174839042633,14,155,14,14.0,134.0,14.778159921305807
28,0.0,0,0,0,0.0,0.0,0.0
29,0.0,0,0,0,0.0,0.0,0.0
30,0.11019444721189361,6,86,6,6.0,49.0,13.25242492400951
31,0.12171437695201451,7,75,6,7.0,50.0,14.218282207239767
