,model,train_size,context_seed,data_seed,objective,type,acc
0,data/relu_net/hd_20-is_3-mom_0.9-ts_2000/last.ckpt,2000,3,1,random_contexts,train,1.0
1,data/relu_net/hd_20-is_3-mom_0.9-ts_2000/last.ckpt,2000,3,1,random_contexts,val,0.8875833333333333
2,data/relu_net/hd_20-is_3-mom_0.9-ts_2000/last.ckpt,2000,3,1,random_contexts,comparison,0.8860833333333333
