,norm,n_train,n_val,n_supp,train_acc,val_acc,radius
0,0.0,0,4,0,0.0,0.0,0.0
1,0.03722593897450315,1,0,1,1.0,0.0,0.0
2,0.037452908472850086,1,6,1,1.0,4.0,0.0
3,0.0,0,5,0,0.0,0.0,0.0
4,0.08961606531769699,2,4,2,2.0,3.0,11.15902050156208
5,0.0,0,3,0,0.0,0.0,0.0
6,0.09752168888873296,2,8,2,2.0,3.0,10.254133425024662
7,0.040581358850924704,3,11,3,3.0,6.0,10.543563012537325
8,0.11505030912302551,2,12,2,2.0,6.0,8.692841364608345
9,0.03709361825870788,1,4,1,1.0,3.0,0.0
10,0.04121150846580533,9,21,6,9.0,18.0,11.80799736593657
11,0.039728065736639485,2,11,2,2.0,7.0,9.793406953586693
12,0.03815615349023342,4,13,4,4.0,12.0,7.0907505280130465
13,0.03700771614521054,1,5,1,1.0,3.0,0.0
14,0.041400453599956644,6,63,5,6.0,54.0,11.774827660732063
15,0.1453944837732408,7,36,7,7.0,32.0,11.205052173791286
16,0.0369346168501742,1,6,1,1.0,2.0,0.0
17,0.0,0,6,0,0.0,0.0,0.0
18,0.0,0,5,0,0.0,0.0,0.0
19,0.03638771794566866,1,7,1,1.0,4.0,0.0
20,0.04085193449130281,2,11,2,2.0,8.0,10.82917167385792
21,0.03707002767931522,1,4,1,1.0,2.0,0.0
22,0.16043874916007742,4,8,4,4.0,3.0,11.085808419215168
23,0.03654315130981252,3,4,3,3.0,2.0,2.3648205151856447
24,0.16662799958430685,4,18,4,4.0,13.0,9.23300370989165
25,0.0,0,7,0,0.0,0.0,0.0
26,0.04209287244517868,2,12,2,2.0,7.0,11.88550406868667
27,0.0,0,9,0,0.0,0.0,0.0
28,0.03710942063891217,1,18,1,1.0,16.0,0.0
29,0.0,0,10,0,0.0,0.0,0.0
30,0.23832837229492404,8,27,7,8.0,20.0,12.933979320685763
31,0.03916773562831974,5,23,4,5.0,15.0,8.760990629737707
32,0.03691142714466378,1,15,1,1.0,12.0,0.0
33,0.037134012573860106,1,6,1,1.0,3.0,0.0
34,0.03907209726762073,2,6,2,2.0,6.0,8.633700088389785
35,0.10359200367230696,2,11,2,2.0,5.0,9.653845100331916
36,0.03766936453191133,1,5,1,1.0,1.0,0.0
37,0.0370338746284209,1,13,1,1.0,7.0,0.0
38,0.036943934131516386,1,12,1,1.0,12.0,0.0
39,0.03959332212117143,3,14,3,3.0,4.0,9.922948280073538
40,0.1603958846355692,4,23,4,4.0,17.0,9.79726621443429
41,0.171739421094217,4,13,4,4.0,9.0,10.110084969313313
42,0.1207114880890366,3,25,3,3.0,19.0,8.497781760106427
43,0.1585699878441942,8,27,5,8.0,24.0,11.516417884712089
44,0.03794697803854901,2,28,2,2.0,24.0,6.561546080279676
45,0.03641905873488478,1,14,1,1.0,6.0,0.0
46,0.21041893006371867,4,34,4,4.0,25.0,7.897473327644364
47,0.10337986441652648,4,44,4,4.0,43.0,10.312132027122079
48,0.0,0,13,0,0.0,0.0,0.0
49,0.03728582765969283,1,14,1,1.0,11.0,0.0
50,0.03699251971039807,1,19,1,1.0,10.0,0.0
51,0.03734252069854894,1,5,1,1.0,4.0,0.0
52,0.03975503727205004,3,28,3,3.0,11.0,9.725675431372197
53,0.04051359656363405,3,10,3,3.0,6.0,10.699408643481851
54,0.04101172238981287,3,18,3,3.0,12.0,11.624866529288093
55,0.03651128754741064,1,4,1,1.0,3.0,0.0
56,0.24508056879003506,11,39,9,11.0,36.0,12.435537714954167
57,0.10684237871154836,3,20,3,3.0,7.0,12.24141929869935
58,0.03719061733853268,4,40,3,4.0,30.0,5.956580095965851
59,0.0365537580977729,2,26,2,2.0,21.0,2.944800380638086
60,0.0,0,27,0,0.0,0.0,0.0
61,0.16941764787844807,5,23,5,5.0,19.0,11.1179780652458
62,0.15469530812703747,4,34,4,4.0,29.0,9.431763989425043
63,0.1236385591670923,2,21,2,2.0,19.0,8.089575460605825
64,0.037281290991349435,1,7,1,1.0,6.0,0.0
65,0.03973997524839817,3,14,3,3.0,12.0,9.715394040465986
66,0.09259807886681994,3,9,3,3.0,5.0,12.581311087109645
67,0.0,0,17,0,0.0,0.0,0.0
68,0.037439358684166806,1,9,1,1.0,4.0,0.0
69,0.03877352146549066,3,24,3,3.0,14.0,8.128805812616482
70,0.04019870366835171,3,12,3,3.0,5.0,10.224679876046414
71,0.040268633664717265,2,27,2,2.0,12.0,9.411031059198566
72,0.1565329317010771,4,24,4,4.0,15.0,12.03484522443679
73,0.0,0,26,0,0.0,0.0,0.0
74,0.03707439047479246,1,11,1,1.0,7.0,0.0
75,0.039169150051976825,3,21,3,3.0,15.0,8.5265818556505
76,0.08516769800098865,3,8,3,3.0,2.0,13.908658407024344
77,0.0,0,9,0,0.0,0.0,0.0
78,0.041721253593482784,3,19,3,3.0,11.0,12.640429973461016
79,0.16473961467941658,5,22,5,5.0,14.0,12.17890361335381
80,0.036933584784604664,1,11,1,1.0,6.0,0.0
81,0.037217973271925275,1,13,1,1.0,9.0,0.0
82,0.0,0,6,0,0.0,0.0,0.0
83,0.04013603364545577,2,6,2,2.0,5.0,9.604283493711344
84,0.037395383818388396,1,14,1,1.0,9.0,0.0
85,0.03723821317277449,1,5,1,1.0,1.0,0.0
86,0.10023334926464728,2,12,2,2.0,7.0,9.976734987308715
87,0.0,0,9,0,0.0,0.0,0.0
88,0.11685712748001406,2,24,2,2.0,17.0,8.557458551072447
89,0.1679842599788415,5,27,5,5.0,19.0,11.485881120118314
90,0.21720872304973352,6,13,6,6.0,12.0,11.655654419776285
91,0.04046031421402399,5,18,5,5.0,13.0,10.988457124954195
92,0.0367545151474079,1,8,1,1.0,2.0,0.0
93,0.0,0,6,0,0.0,0.0,0.0
94,0.15186900226228287,2,14,2,2.0,7.0,6.584651273325978
95,0.17304299885456323,6,21,6,6.0,17.0,10.51721324017928
96,0.03684642052510006,1,12,1,1.0,11.0,0.0
97,0.14591225463468357,6,17,6,6.0,14.0,13.055268982682186
98,0.04038869910894344,3,10,3,3.0,8.0,10.79604560396089
99,0.03716342017967419,1,19,1,1.0,6.0,0.0
100,0.15111757370660722,4,24,4,4.0,10.0,11.853862536139344
101,0.11744289156511292,8,39,5,8.0,33.0,11.979111949254944
102,0.15030050137447823,4,16,4,4.0,13.0,13.035570830740332
103,0.2130047776294336,10,44,9,10.0,39.0,13.32682338376867
104,0.324831501069653,13,77,12,13.0,56.0,12.473148577029615
105,0.23550907911800065,12,81,9,12.0,66.0,12.24878865369095
106,0.19076235373971018,7,25,7,7.0,21.0,12.84351183135483
107,0.20135830385384362,6,34,6,6.0,23.0,11.782798639162591
108,0.165248150618244,9,36,7,9.0,22.0,12.381680590231662
109,0.12029944173977147,3,33,3,3.0,19.0,10.044825084071872
110,0.03850463613032077,5,21,5,5.0,15.0,7.264383561210461
111,0.2140658227951079,7,39,6,7.0,35.0,12.594561827996658
112,0.040536699687494585,3,18,3,3.0,9.0,10.828005887729105
113,0.10875682305451045,2,20,2,2.0,13.0,9.19495711327943
114,0.036990318296095906,1,7,1,1.0,2.0,0.0
115,0.037198342587280324,1,13,1,1.0,8.0,0.0
116,0.04122511997789665,2,20,2,2.0,8.0,11.329019525939731
117,0.1435308156806916,4,19,4,4.0,12.0,9.795218749593829
118,0.1200025078556861,3,14,3,3.0,7.0,11.638710779564663
119,0.04082967925359612,2,14,2,2.0,5.0,10.97235776237517
120,0.29090308905265994,17,108,12,17.0,88.0,11.829011364893264
121,0.28903136758227077,12,75,11,12.0,50.0,12.803817175885985
122,0.03691957215702956,1,18,1,1.0,6.0,0.0
123,0.03974029866684939,4,31,4,4.0,13.0,9.713212129451735
124,0.17112791118944237,4,31,4,4.0,24.0,10.644927944254475
125,0.1706561649045939,6,40,6,6.0,31.0,11.650915772938726
126,0.10298267267615656,2,12,2,2.0,7.0,9.710823910193735
127,0.2063424958842971,6,24,6,6.0,22.0,11.95824556029594
128,0.0,0,9,0,0.0,0.0,0.0
129,0.08916229862992232,2,6,2,2.0,5.0,11.21634514642362
130,0.1135816019143284,6,37,5,6.0,24.0,9.715928433186624
131,0.14492905863406416,7,38,5,7.0,28.0,12.270643046965226
132,0.037225082209881556,1,17,1,1.0,8.0,0.0
133,0.037444643508398774,2,22,2,2.0,16.0,4.072633539434025
134,0.15631102835538904,16,71,8,16.0,60.0,14.496476237636637
135,0.17970886678091738,8,78,7,8.0,61.0,13.925783133064927
136,0.171080603410084,5,33,5,5.0,29.0,9.697143522471837
137,0.03965273244093862,3,12,3,3.0,10.0,9.947774443738908
138,0.13203505571209423,5,27,5,5.0,23.0,10.288424237891176
139,0.18621470229638398,5,20,5,5.0,17.0,11.955625610537842
140,0.039559828543448756,4,28,4,4.0,25.0,9.999230414880433
141,0.03717779459092611,1,11,1,1.0,1.0,0.0
142,0.2678897689604129,24,104,11,24.0,78.0,13.56991625891592
143,0.20936994157148045,16,77,10,16.0,73.0,12.729206626929624
144,0.13434325296795438,3,23,3,3.0,16.0,11.016261930963465
145,0.03941618433253197,3,9,3,3.0,8.0,9.106672020605702
146,0.18763884713011467,12,52,5,12.0,50.0,10.375379437094738
147,0.10917592590344423,9,35,4,9.0,32.0,11.49287963470216
148,0.18196137674000915,7,22,7,7.0,21.0,12.80619712911823
149,0.041995160139941416,3,12,3,3.0,7.0,11.98306224773827
150,0.15090957052560514,9,42,8,9.0,33.0,14.391120134913061
151,0.14047708745098075,5,23,5,5.0,21.0,13.138533465720329
152,0.18471272704512032,7,56,5,7.0,41.0,9.641984981137771
153,0.03972453008724895,3,16,3,3.0,9.0,9.941653936042076
154,0.03684924363487037,4,57,4,4.0,44.0,3.9004056183547835
155,0.18662939007900736,6,19,4,6.0,14.0,10.152822588455194
156,0.0369959487151527,1,36,1,1.0,34.0,0.0
157,0.15038632681598607,3,10,3,3.0,9.0,9.02288249988522
158,0.29604256904613824,17,57,12,17.0,50.0,12.791474330438552
159,0.21893725641577885,6,30,6,6.0,27.0,11.1880291905576
160,0.0,0,8,0,0.0,0.0,0.0
161,0.0,0,7,0,0.0,0.0,0.0
162,0.11576663078892696,3,13,3,3.0,1.0,13.085478985190361
163,0.04209672156970094,5,14,5,5.0,8.0,12.80886316870845
164,0.18284305626152322,4,22,4,4.0,14.0,11.099793586852467
165,0.15038962593829303,5,14,5,5.0,10.0,10.458343674669445
166,0.1612345538081876,10,49,9,10.0,39.0,13.43297927368833
167,0.2266843214026219,17,72,12,17.0,63.0,13.39098325858122
168,0.0,0,17,0,0.0,0.0,0.0
169,0.0,0,4,0,0.0,0.0,0.0
170,0.11774847227321407,2,14,2,2.0,11.0,8.495150522462778
171,0.03708885636266813,1,17,1,1.0,13.0,0.0
172,0.036827009076972894,1,15,1,1.0,15.0,0.0
173,0.03710784891925656,1,12,1,1.0,8.0,0.0
174,0.1410692466777599,7,45,6,7.0,40.0,12.191557612921056
175,0.042928394860256305,8,43,5,8.0,38.0,13.326386027744112
176,0.11502169298584486,2,16,2,2.0,8.0,8.695046282286782
177,0.03698316874667267,1,6,1,1.0,1.0,0.0
178,0.21723028078650075,9,20,8,9.0,13.0,12.427326325878322
179,0.03636015957350669,1,15,1,1.0,12.0,0.0
180,0.15471168984990225,4,32,4,4.0,22.0,9.261890749954121
181,0.03831967444954724,2,18,2,2.0,13.0,6.923400343653454
182,0.04149938637377785,4,31,4,4.0,23.0,11.564218278881
183,0.12107420358771474,5,22,5,5.0,17.0,12.117945017839364
184,0.1730290570980414,4,29,4,4.0,19.0,9.178281561621766
185,0.039127461500921265,2,15,2,2.0,10.0,8.629399993420575
186,0.037621002950089466,9,57,5,9.0,53.0,6.819838711179761
187,0.12484447905248017,5,29,4,5.0,28.0,11.458562599213238
188,0.036727846566940794,1,22,1,1.0,8.0,0.0
189,0.03683599916018654,1,13,1,1.0,6.0,0.0
190,0.14383429180296836,6,29,6,6.0,27.0,12.119149007329739
191,0.03972531655428058,3,33,3,3.0,24.0,9.72099105796864
192,0.04208665641997932,3,14,3,3.0,12.0,12.188104324695093
193,0.042076323460001716,2,12,2,2.0,8.0,11.970583619075423
194,0.037299651885002394,1,24,1,1.0,13.0,0.0
195,0.1557021858089814,4,27,4,4.0,23.0,12.269118511678453
196,0.15082902745914414,6,29,6,6.0,19.0,11.951091420050496
197,0.22219675139911146,6,31,6,6.0,25.0,11.960923440573278
198,0.18521883707131725,25,157,13,25.0,136.0,15.768698781371885
199,0.19023022423816394,23,174,14,23.0,163.0,15.611729504119111
200,0.12752914278843486,3,13,3,3.0,10.0,11.385796867153605
201,0.11025715164419336,4,18,4,4.0,9.0,11.727685188683388
202,0.0,0,23,0,0.0,0.0,0.0
203,0.040651950741633684,5,42,4,5.0,29.0,10.977286522915874
204,0.0,0,10,0,0.0,0.0,0.0
205,0.03997338862824635,2,14,2,2.0,6.0,9.91404898081149
206,0.20189797512102897,8,41,8,8.0,40.0,13.992595453691395
207,0.12776572473986003,7,51,5,7.0,38.0,13.780677806563844
208,0.19857496172861414,10,22,9,10.0,18.0,13.67008109374393
209,0.04043157568130823,3,13,3,3.0,7.0,10.76776640902323
210,0.037687248053116025,1,20,1,1.0,10.0,0.0
211,0.08817343623968811,2,14,2,2.0,12.0,11.342482944948971
212,0.13916465474410206,9,35,6,9.0,23.0,12.747766627159116
213,0.15694192477754407,5,9,5,5.0,7.0,10.84407147702805
214,0.14622461551350555,7,59,7,7.0,42.0,14.5885938691707
215,0.04205839575685386,4,24,4,4.0,11.0,12.429592096200192
216,0.18003534846134123,4,26,4,4.0,20.0,10.855718808382408
217,0.13067111538860107,3,16,3,3.0,8.0,10.954085826465388
218,0.038345907583731756,2,9,2,2.0,6.0,6.796872691521294
219,0.14364719224565317,5,16,4,5.0,9.0,10.816535603245509
220,0.0367842389612969,1,9,1,1.0,1.0,0.0
221,0.0,0,9,0,0.0,0.0,0.0
222,0.10761395750753636,5,8,5,5.0,6.0,14.819146376963955
223,0.0378651182195366,2,20,2,2.0,13.0,6.316663584418529
224,0.037615437401239425,1,11,1,1.0,7.0,0.0
225,0.1426544860586614,5,15,5,5.0,12.0,12.943668118121984
226,0.03712312504173725,1,18,1,1.0,8.0,0.0
227,0.11889727893549262,4,24,4,4.0,17.0,13.643821182212909
228,0.0951254880095415,2,17,2,2.0,6.0,10.512628456877447
229,0.04142574463232384,3,24,3,3.0,10.0,11.339793240480379
230,0.17203066882874557,7,62,7,7.0,47.0,14.29005412080555
231,0.17538167112834507,21,95,13,21.0,85.0,15.190448182233686
232,0.04027050998989723,4,22,4,4.0,16.0,10.246450260408286
233,0.03650993730904509,1,13,1,1.0,11.0,0.0
234,0.09644012740404215,2,5,2,2.0,4.0,10.369346071940612
235,0.03725815841280054,1,21,1,1.0,16.0,0.0
236,0.1313402385319653,3,11,3,3.0,6.0,10.379156710846095
237,0.03709427131131662,1,16,1,1.0,12.0,0.0
238,0.11318024605179018,4,19,4,4.0,11.0,12.013371774549686
239,0.24385551003645053,10,39,10,10.0,34.0,13.473270589639965
240,0.03731180106789647,1,21,1,1.0,12.0,0.0
241,0.09927906988040333,2,7,2,2.0,5.0,10.07271908202622
242,0.04133559206163193,6,11,6,6.0,6.0,11.106202362091905
243,0.03739707921979292,1,8,1,1.0,6.0,0.0
244,0.24412269418503682,7,23,7,7.0,17.0,11.225956083717083
245,0.03866316107414806,2,14,2,2.0,7.0,7.220874144715228
246,0.2377390436011292,6,21,6,6.0,11.0,13.06299220999648
247,0.13057625514970386,5,22,5,5.0,15.0,13.027094609347746
248,0.1407693692303191,5,24,5,5.0,16.0,9.05705507268207
249,0.1807337939983157,5,14,5,5.0,10.0,11.771074966049335
250,0.03625064856639558,1,4,1,1.0,1.0,0.0
251,0.11926510564664478,4,9,4,4.0,5.0,12.302882074060461
252,0.037841316061146615,2,15,2,2.0,9.0,5.5662284666864466
253,0.17592372619729252,6,12,6,6.0,10.0,12.014459243070087
254,0.03952772320011559,2,21,2,2.0,5.0,9.207687859368894
255,0.039124836408354444,2,26,2,2.0,17.0,8.664201633071732
256,0.10295750877261313,3,14,3,3.0,10.0,11.668180277290304
257,0.03709651018643694,1,25,1,1.0,13.0,0.0
258,0.03937062075666733,4,12,4,4.0,10.0,9.300716143131973
259,0.13374377209505156,4,11,4,4.0,6.0,13.136308263282368
260,0.1871504673114082,5,21,5,5.0,15.0,12.145674210053329
261,0.14402293417727197,3,21,3,3.0,13.0,7.470645217496173
262,0.10609768906288089,3,18,3,3.0,10.0,11.597648405903456
263,0.11976771963404569,3,19,3,3.0,8.0,11.790159660247944
264,0.03648962083703742,1,3,1,1.0,1.0,0.0
265,0.11487159828743804,3,15,3,3.0,10.0,11.516899765669283
266,0.0,0,11,0,0.0,0.0,0.0
267,0.03940401927220172,2,14,2,2.0,6.0,8.828274160481664
268,0.0,0,11,0,0.0,0.0,0.0
269,0.17310620052942802,2,17,2,2.0,11.0,5.777428959953649
270,0.040020106442294145,2,9,2,2.0,7.0,8.791493095478307
271,0.17558540072845072,5,13,5,5.0,10.0,11.136789449395513
272,0.16038526672532422,4,55,4,4.0,35.0,11.858886697615594
273,0.041637805708073114,3,45,3,3.0,39.0,12.065271034072525
