,model,train_size,context_seed,data_seed,objective,type,acc
0,data/relu_net/hd_500-is_2-mom_0.0-ts_1000/last.ckpt,1000,1,1,gates_only,train,1.0
1,data/relu_net/hd_500-is_2-mom_0.0-ts_1000/last.ckpt,1000,1,1,gates_only,val,0.6881666666666667
2,data/relu_net/hd_500-is_2-mom_0.0-ts_1000/last.ckpt,1000,1,1,gates_only,comparison,0.7074166666666667
