,norm,n_train,n_val,n_supp,train_acc,val_acc,radius
0,0.3306707133406809,18,335,15,18.0,251.0,12.82014996541104
1,0.3473497542298344,17,512,14,17.0,391.0,14.158867021504879
2,0.18530406013020487,11,274,7,11.0,202.0,13.461697795903351
3,0.297498745415568,18,486,14,18.0,413.0,15.03051759141411
4,0.29049894031885587,20,701,13,20.0,553.0,13.257097713918865
5,0.35826383907011866,21,481,18,21.0,320.0,14.423539229875285
6,0.15241459239740013,16,443,8,16.0,369.0,13.346400024787611
7,0.32226188503696507,17,254,17,17.0,175.0,14.405798917222969
8,0.2394665495082878,10,218,10,10.0,135.0,14.265221609354453
9,0.2644129287907472,16,429,16,16.0,293.0,15.195879727796017
10,0.1751093475378452,9,202,8,9.0,98.0,13.413287522058354
11,0.2873247742406739,18,355,16,18.0,282.0,14.784327385190679
12,0.4309863689311241,22,396,15,22.0,293.0,13.420278663992738
13,0.16812581620351996,8,252,6,8.0,162.0,14.900906014420684
14,0.30390592537306943,11,267,9,11.0,211.0,14.143563277309854
15,0.32245246332240246,14,403,12,14.0,317.0,14.3382258054713
16,0.3483612282278065,21,333,14,21.0,261.0,14.10907089480008
17,0.29257956672903074,18,382,17,18.0,294.0,16.055241103469342
18,0.21987466879272707,10,263,10,10.0,173.0,13.474261153533366
19,0.1886056656603585,13,592,10,13.0,489.0,14.918654497862256
20,0.4082798531138299,17,329,16,17.0,239.0,14.027490297769141
21,0.24579455431356337,11,182,11,11.0,121.0,13.676845747541238
22,0.19632399514961377,10,281,9,10.0,218.0,13.844814332033321
23,0.2520141403148566,14,200,12,14.0,148.0,13.941413638083063
24,0.344544072609323,21,389,18,21.0,307.0,15.03805130527934
25,0.23600707205358254,16,493,13,16.0,286.0,14.99637787240936
26,0.2750382860821742,16,267,13,16.0,193.0,14.615773424717718
27,0.24783535669685375,13,520,12,13.0,441.0,15.325677364691284
28,0.20906814275554148,15,443,10,15.0,349.0,12.68468586366616
29,0.1205876900014454,4,145,4,4.0,87.0,12.23787326638667
30,0.40867185915859044,31,721,19,31.0,651.0,12.488363102860863
31,0.2623888785914609,24,452,13,24.0,386.0,14.980025758687644
