,latent_dims,shatter_dims,train_size,context_seed,data_seed,type,acc
0,20,2,2000,3,1,train,1.0
1,20,2,2000,3,1,val,0.9240833333333334
2,20,2,2000,3,1,comparison,0.8539166666666667
