,latent_dims,shatter_dims,train_size,context_seed,data_seed,type,acc
0,1,7,1000,3,1,train,1.0
1,1,7,1000,3,1,val,0.7779166666666667
2,1,7,1000,3,1,comparison,0.9159166666666667
