,latent_dims,shatter_dims,train_size,context_seed,data_seed,type,acc
0,50,2,1000,3,1,train,1.0
1,50,2,1000,3,1,val,0.8714166666666666
2,50,2,1000,3,1,comparison,0.9163333333333333
