,norm,n_train,n_val,n_supp,train_acc,val_acc,radius
0,0.1104660310728949,4,19,4,4.0,9.0,11.868757668926484
1,0.0,0,28,0,0.0,0.0,0.0
2,0.23075119000869926,6,47,4,6.0,39.0,8.81912577747476
3,0.13991678817337805,4,63,3,4.0,55.0,10.541266570495486
4,0.0,0,18,0,0.0,0.0,0.0
5,0.040279204413453104,3,19,3,3.0,19.0,10.660655782649895
6,0.17791630364468758,4,56,3,4.0,29.0,9.784272515301424
7,0.2069103042150206,10,59,9,10.0,49.0,12.953580336545743
8,0.03678771144570139,1,20,1,1.0,9.0,0.0
9,0.0,0,14,0,0.0,0.0,0.0
10,0.12087339638400571,3,67,3,3.0,51.0,8.62558387425819
11,0.23863195044537988,11,30,9,11.0,18.0,11.070923272314548
12,0.0,0,3,0,0.0,0.0,0.0
13,0.11020723316528991,2,8,2,2.0,7.0,9.073899741222005
14,0.0,0,18,0,0.0,0.0,0.0
15,0.037207347618819796,1,27,1,1.0,23.0,0.0
16,0.0,0,32,0,0.0,0.0,0.0
17,0.15323433950612486,4,22,4,4.0,16.0,10.944056895086002
18,0.1726583123346654,5,38,5,5.0,23.0,10.798130210562658
19,0.11892076459682384,3,36,3,3.0,12.0,10.576314116585284
20,0.03923625871465551,2,32,2,2.0,24.0,9.001722310278577
21,0.15315051719826428,5,13,5,5.0,11.0,10.80052594257194
22,0.1337292373921524,4,41,4,4.0,31.0,10.838054349642075
23,0.04152585494183201,6,42,5,6.0,34.0,12.136519792410192
24,0.11633909567581176,4,35,4,4.0,24.0,11.75473015470751
25,0.0,0,25,0,0.0,0.0,0.0
26,0.19507035700230393,11,87,7,11.0,68.0,9.968379527338719
27,0.04039794563640359,3,43,3,3.0,27.0,10.935617948505552
28,0.03727277368703761,1,10,1,1.0,2.0,0.0
29,0.0,0,7,0,0.0,0.0,0.0
30,0.10765621756211262,3,19,3,3.0,10.0,10.16095613458465
31,0.03709874317422932,1,25,1,1.0,22.0,0.0
32,0.03693444327968535,1,16,1,1.0,4.0,0.0
33,0.12857682243631213,3,35,3,3.0,31.0,10.944555154432399
34,0.0,0,13,0,0.0,0.0,0.0
35,0.04000776606232374,4,38,4,4.0,30.0,10.340236502495323
36,0.04103098185411626,4,27,4,4.0,15.0,11.894600534787694
37,0.03725815841280054,1,43,1,1.0,30.0,0.0
38,0.03909781539467039,2,24,2,2.0,5.0,8.868678437418117
39,0.2046376009849753,5,57,5,5.0,33.0,11.846129174475978
40,0.08994029697930087,2,33,2,2.0,21.0,11.1186312676136
41,0.042700745674662116,3,15,3,3.0,10.0,12.772662186861831
42,0.04246347350624176,4,19,4,4.0,12.0,12.67115572138059
43,0.03692759865012639,1,14,1,1.0,10.0,0.0
44,0.10974229458368581,3,8,3,3.0,2.0,11.784443864691186
45,0.10773094505740548,2,6,2,2.0,4.0,9.283566505819778
46,0.0,0,2,0,0.0,0.0,0.0
47,0.0,0,14,0,0.0,0.0,0.0
48,0.03672393094539881,1,46,1,1.0,22.0,0.0
49,0.036910233081083,1,10,1,1.0,9.0,0.0
50,0.11992869123690272,3,20,3,3.0,13.0,10.589723049486938
51,0.03794311532100935,2,6,2,2.0,3.0,5.989132827959307
52,0.04175361190243431,4,46,4,4.0,30.0,11.942691405250166
53,0.09926063674339308,3,19,3,3.0,15.0,11.304016109061246
54,0.0,0,19,0,0.0,0.0,0.0
55,0.037593481589196245,1,20,1,1.0,15.0,0.0
56,0.042270573474028184,4,32,4,4.0,23.0,12.54159890670561
57,0.037087180568208825,1,8,1,1.0,6.0,0.0
58,0.03739434159468125,1,21,1,1.0,14.0,0.0
59,0.0,0,7,0,0.0,0.0,0.0
60,0.09576557330057131,3,16,3,3.0,13.0,13.144942189660762
61,0.037527977409149135,1,11,1,1.0,4.0,0.0
62,0.03677181162650133,1,19,1,1.0,5.0,0.0
63,0.0,0,16,0,0.0,0.0,0.0
64,0.19940712695751783,4,25,4,4.0,15.0,9.61206106808966
65,0.0,0,23,0,0.0,0.0,0.0
