,model,train_size,context_seed,data_seed,objective,type,acc
0,data/relu_net/hd_20-is_2-mom_0.9-ts_2000/last.ckpt,2000,2,1,random_contexts,train,1.0
1,data/relu_net/hd_20-is_2-mom_0.9-ts_2000/last.ckpt,2000,2,1,random_contexts,val,0.9029166666666667
2,data/relu_net/hd_20-is_2-mom_0.9-ts_2000/last.ckpt,2000,2,1,random_contexts,comparison,0.9115
