,latent_dims,shatter_dims,train_size,context_seed,data_seed,type,acc
0,1,3,2000,2,1,train,1.0
1,1,3,2000,2,1,val,0.7861666666666667
2,1,3,2000,2,1,comparison,0.8429166666666666
