train_loss,train_acc,epoch,step,val_loss,val_acc
0.5301288366317749,0.7307692170143127,0,7,,
,,0,7,0.5955718159675598,0.7084166407585144
0.44483545422554016,0.7884615659713745,1,15,,
,,1,15,0.5710922479629517,0.731333315372467
0.2793208956718445,0.8269230723381042,2,23,,
,,2,23,0.5294467210769653,0.7562500238418579
0.3186027407646179,0.8557692170143127,3,31,,
,,3,31,0.4429969787597656,0.8073333501815796
0.29472804069519043,0.8653846383094788,4,39,,
,,4,39,0.43816077709198,0.809166669845581
0.26363295316696167,0.9230769276618958,5,47,,
,,5,47,0.4307156503200531,0.8141666650772095
0.26025134325027466,0.9134615659713745,6,55,,
,,6,55,0.42155465483665466,0.8164166808128357
0.2932996153831482,0.8557692170143127,7,63,,
,,7,63,0.42683011293411255,0.8207499980926514
0.3092551827430725,0.8365384340286255,8,71,,
,,8,71,0.4381711781024933,0.8164166808128357
0.28213363885879517,0.8461538553237915,9,79,,
,,9,79,0.4219246506690979,0.8222500085830688
0.16090187430381775,0.9519230723381042,10,87,,
,,10,87,0.42861947417259216,0.8196666836738586
0.13067449629306793,0.9711538553237915,11,95,,
,,11,95,0.4692343473434448,0.8007500171661377
0.1812620908021927,0.9615384340286255,12,103,,
,,12,103,0.5145201683044434,0.7820833325386047
0.24247655272483826,0.8942307829856873,13,111,,
,,13,111,0.4616369903087616,0.8059999942779541
0.19276855885982513,0.942307710647583,14,119,,
,,14,119,0.44781380891799927,0.8142499923706055
0.17094463109970093,0.9711538553237915,15,127,,
,,15,127,0.4413978159427643,0.8190000057220459
0.15277057886123657,0.932692289352417,16,135,,
,,16,135,0.4635959565639496,0.809416651725769
0.1861078441143036,0.932692289352417,17,143,,
,,17,143,0.45423445105552673,0.8190000057220459
0.14717625081539154,0.9519230723381042,18,151,,
,,18,151,0.4361092448234558,0.825166642665863
0.1603950560092926,0.942307710647583,19,159,,
,,19,159,0.4579166769981384,0.8200833201408386
0.2237171232700348,0.8846153616905212,20,167,,
,,20,167,0.470204621553421,0.815833330154419
0.18396666646003723,0.9230769276618958,21,175,,
,,21,175,0.5033473968505859,0.8036666512489319
0.1979834884405136,0.8942307829856873,22,183,,
,,22,183,0.4771482050418854,0.8161666393280029
0.12255691736936569,0.9711538553237915,23,191,,
,,23,191,0.4415423572063446,0.8276666402816772
0.1507759690284729,0.942307710647583,24,199,,
,,24,199,0.44067034125328064,0.827750027179718
0.16809900104999542,0.9519230723381042,25,207,,
,,25,207,0.44223469495773315,0.8267499804496765
0.1593264490365982,0.942307710647583,26,215,,
,,26,215,0.4561103880405426,0.8246666789054871
0.11027861386537552,0.9615384340286255,27,223,,
,,27,223,0.4513566792011261,0.8255833387374878
0.10974722355604172,0.9711538553237915,28,231,,
,,28,231,0.44848766922950745,0.82833331823349
0.10128021985292435,0.9903846383094788,29,239,,
,,29,239,0.4819844961166382,0.8153333067893982
0.07566644251346588,0.9807692170143127,30,247,,
,,30,247,0.45648568868637085,0.8271666765213013
0.12446267157793045,0.9519230723381042,31,255,,
,,31,255,0.4542185366153717,0.8268333077430725
0.11045204848051071,0.9807692170143127,32,263,,
,,32,263,0.4611597955226898,0.8258333206176758
0.11503462493419647,0.9615384340286255,33,271,,
,,33,271,0.45704469084739685,0.8274999856948853
0.11421690881252289,0.9615384340286255,34,279,,
,,34,279,0.4619382619857788,0.8227499723434448
0.0816175565123558,0.9807692170143127,35,287,,
,,35,287,0.4622427523136139,0.8238333463668823
0.11985597014427185,0.9615384340286255,36,295,,
,,36,295,0.462954580783844,0.8246666789054871
0.10556591302156448,0.9615384340286255,37,303,,
,,37,303,0.4650466740131378,0.8240833282470703
0.10911189764738083,0.9615384340286255,38,311,,
,,38,311,0.4668036997318268,0.8238333463668823
0.12058040499687195,0.9615384340286255,39,319,,
,,39,319,0.477285772562027,0.8243333101272583
0.14728592336177826,0.9519230723381042,40,327,,
,,40,327,0.49149948358535767,0.8180833458900452
0.0778924897313118,0.9807692170143127,41,335,,
,,41,335,0.4896075427532196,0.8192499876022339
0.11512191593647003,0.9519230723381042,42,343,,
,,42,343,0.5017091035842896,0.8171666860580444
0.15689565241336823,0.942307710647583,43,351,,
,,43,351,0.4775910973548889,0.8216666579246521
0.10107563436031342,0.9807692170143127,44,359,,
,,44,359,0.5007716417312622,0.8210833072662354
0.08955008536577225,0.9903846383094788,45,367,,
,,45,367,0.4892936944961548,0.8217499852180481
0.09002458304166794,0.9615384340286255,46,375,,
,,46,375,0.4958173334598541,0.8211666941642761
0.10108542442321777,0.9615384340286255,47,383,,
,,47,383,0.516550600528717,0.8114166855812073
0.0823163241147995,0.9711538553237915,48,391,,
,,48,391,0.5033878087997437,0.8176666498184204
0.06681288033723831,0.9903846383094788,49,399,,
,,49,399,0.4839143455028534,0.8224166631698608
0.1346283107995987,0.9519230723381042,50,407,,
,,50,407,0.49101558327674866,0.8210833072662354
0.07189514487981796,0.9807692170143127,51,415,,
,,51,415,0.4884781837463379,0.8233333230018616
0.15700219571590424,0.9230769276618958,52,423,,
,,52,423,0.48543164134025574,0.8237500190734863
0.05786474794149399,1.0,53,431,,
,,53,431,0.4929042160511017,0.8205000162124634
0.08938674628734589,0.9807692170143127,54,439,,
,,54,439,0.5024374723434448,0.8222500085830688
0.07526616752147675,0.9903846383094788,55,447,,
,,55,447,0.4934545159339905,0.8230000138282776
0.05385316163301468,1.0,56,455,,
,,56,455,0.5209198594093323,0.8100000023841858
0.055668577551841736,0.9903846383094788,57,463,,
,,57,463,0.5025830268859863,0.8184999823570251
0.05154820904135704,0.9903846383094788,58,471,,
,,58,471,0.4959687888622284,0.8235833048820496
0.10464455187320709,0.9615384340286255,59,479,,
,,59,479,0.4977514147758484,0.8229166865348816
0.0817427709698677,0.9615384340286255,60,487,,
,,60,487,0.5392339825630188,0.8080000281333923
0.09410841763019562,0.9615384340286255,61,495,,
,,61,495,0.5399913191795349,0.8084166646003723
0.08982952684164047,0.9711538553237915,62,503,,
,,62,503,0.5068026781082153,0.8216666579246521
0.10111626237630844,0.9615384340286255,63,511,,
,,63,511,0.5058963894844055,0.8217499852180481
0.1003791093826294,0.9615384340286255,64,519,,
,,64,519,0.5306838154792786,0.8141666650772095
0.08079515397548676,0.9615384340286255,65,527,,
,,65,527,0.5416915416717529,0.8109999895095825
0.06375198066234589,0.9903846383094788,66,535,,
,,66,535,0.571526050567627,0.8020833134651184
0.054228976368904114,0.9807692170143127,67,543,,
,,67,543,0.5101315975189209,0.8209999799728394
0.07650717347860336,1.0,68,551,,
,,68,551,0.518393337726593,0.8183333277702332
0.10572353005409241,0.9615384340286255,69,559,,
,,69,559,0.5344725847244263,0.8145833611488342
0.05508079752326012,1.0,70,567,,
,,70,567,0.5322939157485962,0.8152499794960022
0.06907543540000916,0.9903846383094788,71,575,,
,,71,575,0.5311583876609802,0.8160833120346069
0.0532362200319767,1.0,72,583,,
,,72,583,0.5161760449409485,0.8196666836738586
0.06137772276997566,0.9903846383094788,73,591,,
,,73,591,0.5176670551300049,0.8203333616256714
0.06399097293615341,0.9903846383094788,74,599,,
,,74,599,0.5301051139831543,0.8185833096504211
0.06840405613183975,0.9807692170143127,75,607,,
,,75,607,0.5226474404335022,0.8195833563804626
0.0555545911192894,0.9903846383094788,76,615,,
,,76,615,0.5290580987930298,0.8161666393280029
0.05958039313554764,0.9903846383094788,77,623,,
,,77,623,0.5200932025909424,0.8222500085830688
0.05634739622473717,1.0,78,631,,
,,78,631,0.5314449071884155,0.8186666369438171
0.04448227211833,1.0,79,639,,
,,79,639,0.5277599096298218,0.8192499876022339
0.06558676064014435,0.9807692170143127,80,647,,
,,80,647,0.5224583745002747,0.8205833435058594
0.05922404304146767,0.9807692170143127,81,655,,
,,81,655,0.5338733196258545,0.8172500133514404
0.06302633136510849,1.0,82,663,,
,,82,663,0.5412232875823975,0.8172500133514404
0.059769030660390854,0.9903846383094788,83,671,,
,,83,671,0.5351073145866394,0.8181666731834412
0.07471632212400436,0.9903846383094788,84,679,,
,,84,679,0.5274176597595215,0.8199999928474426
0.044363200664520264,0.9903846383094788,85,687,,
