,latent_dims,shatter_dims,train_size,context_seed,data_seed,type,acc
0,10,1,2000,3,1,train,1.0
1,10,1,2000,3,1,val,0.8563333333333333
2,10,1,2000,3,1,comparison,0.9296666666666666
