,norm,n_train,n_val,n_supp,train_acc,val_acc,radius
0,0.0,0,11,0,0.0,0.0,0.0
1,0.0,0,1,0,0.0,0.0,0.0
2,0.03699631939976626,1,66,1,1.0,27.0,0.0
3,0.039994010816458314,3,36,3,3.0,33.0,9.681800765666893
4,0.1480259463128065,5,71,5,5.0,31.0,11.394806747942303
5,0.037363051220770487,1,35,1,1.0,14.0,0.0
6,0.22808135850477285,10,213,10,10.0,138.0,13.994107938432089
7,0.14478951694044526,5,159,5,5.0,132.0,12.320073701310331
8,0.0,0,19,0,0.0,0.0,0.0
9,0.0,0,2,0,0.0,0.0,0.0
10,0.10312139739168001,4,108,4,4.0,92.0,12.875786155813005
11,0.036910233081083,1,24,1,1.0,14.0,0.0
12,0.11070149617629499,2,39,2,2.0,12.0,9.033388509146054
13,0.03710306584139975,1,8,1,1.0,7.0,0.0
14,0.18106902477385967,10,243,8,10.0,189.0,13.404057383790555
15,0.1391374020572765,4,61,4,4.0,52.0,12.946523914858458
16,0.03696387601030583,1,51,1,1.0,20.0,0.0
17,0.0,0,5,0,0.0,0.0,0.0
18,0.33597947350882723,15,298,13,15.0,243.0,14.797441611549694
19,0.04080538689763729,2,66,2,2.0,45.0,11.388282595445055
20,0.39829230470487553,17,257,17,17.0,179.0,13.594080824965832
21,0.2145210645014959,13,290,9,13.0,220.0,12.631026491610024
22,0.6259909999464295,59,1343,37,59.0,997.0,16.359294150785956
23,0.47068407059688666,40,1165,28,40.0,962.0,15.870915322760041
24,0.10688314876864712,2,38,2,2.0,34.0,9.35633682636586
25,0.0,0,4,0,0.0,0.0,0.0
26,0.14332801217091345,10,114,7,10.0,79.0,13.042522107527894
27,0.09391851555975737,2,50,2,2.0,36.0,10.647965929047242
28,0.03721025038481132,1,81,1,1.0,52.0,0.0
29,0.03746854694408197,1,35,1,1.0,32.0,0.0
30,0.35902812342720375,30,473,20,30.0,376.0,14.788022795498243
31,0.1566027499512251,6,364,6,6.0,235.0,13.360059823278199
32,0.0,0,3,0,0.0,0.0,0.0
33,0.0,0,4,0,0.0,0.0,0.0
34,0.0,0,8,0,0.0,0.0,0.0
35,0.0,0,7,0,0.0,0.0,0.0
36,0.0,0,6,0,0.0,0.0,0.0
37,0.036666462484939155,2,44,2,2.0,41.0,2.853223498614905
38,0.03569153051241272,1,7,1,1.0,3.0,0.0
39,0.0,0,25,0,0.0,0.0,0.0
40,0.03714850108384655,1,2,1,1.0,2.0,0.0
41,0.0,0,0,0,0.0,0.0,0.0
42,0.0,0,5,0,0.0,0.0,0.0
43,0.037496723598881114,1,5,1,1.0,2.0,0.0
44,0.0,0,1,0,0.0,0.0,0.0
45,0.0,0,1,0,0.0,0.0,0.0
46,0.0,0,4,0,0.0,0.0,0.0
47,0.0,0,6,0,0.0,0.0,0.0
48,0.0,0,21,0,0.0,0.0,0.0
49,0.0,0,3,0,0.0,0.0,0.0
50,0.0,0,26,0,0.0,0.0,0.0
51,0.03724912281765549,1,13,1,1.0,5.0,0.0
52,0.12307436335053859,4,65,4,4.0,56.0,10.386716755983144
53,0.038201157327422956,11,276,5,11.0,249.0,8.029626066072355
54,0.16363808442524516,6,100,6,6.0,85.0,14.333239253007264
55,0.17247373657272397,7,194,7,7.0,160.0,12.62590553264756
56,0.0,0,4,0,0.0,0.0,0.0
57,0.0,0,0,0,0.0,0.0,0.0
58,0.0,0,9,0,0.0,0.0,0.0
59,0.0,0,6,0,0.0,0.0,0.0
60,0.0,0,3,0,0.0,0.0,0.0
61,0.0,0,2,0,0.0,0.0,0.0
62,0.0,0,24,0,0.0,0.0,0.0
63,0.0,0,28,0,0.0,0.0,0.0
64,0.03692759865012639,1,21,1,1.0,20.0,0.0
65,0.0,0,1,0,0.0,0.0,0.0
66,0.22683314944722727,6,101,6,6.0,87.0,13.798504410497838
67,0.0,0,3,0,0.0,0.0,0.0
68,0.2368880610160698,20,420,10,20.0,380.0,11.4893736363074
69,0.036834046902536464,1,26,1,1.0,18.0,0.0
70,0.2356941545103829,14,317,11,14.0,249.0,14.07262395370732
71,0.04012240688758787,3,62,3,3.0,26.0,10.479694919899949
72,0.0,0,7,0,0.0,0.0,0.0
73,0.0,0,0,0,0.0,0.0,0.0
74,0.03705833539126063,1,22,1,1.0,16.0,0.0
75,0.0,0,0,0,0.0,0.0,0.0
76,0.03719360039882838,1,15,1,1.0,9.0,0.0
77,0.0,0,3,0,0.0,0.0,0.0
78,0.04019083694260968,2,62,2,2.0,46.0,9.403046680942724
79,0.0,0,8,0,0.0,0.0,0.0
80,0.14729641231712445,3,55,3,3.0,15.0,10.965861776327758
81,0.0372493421888632,1,3,1,1.0,1.0,0.0
82,0.11557638472128978,6,245,6,6.0,184.0,13.593221935960772
83,0.0,0,13,0,0.0,0.0,0.0
84,0.3217562416039429,15,444,12,15.0,339.0,12.110140180185525
85,0.14966282201252334,3,66,3,3.0,50.0,9.349745552388612
86,0.7329717523206387,66,1623,48,66.0,1280.0,15.34605394508336
87,0.3510802471288763,22,419,20,22.0,319.0,14.337884353405489
88,0.0,0,11,0,0.0,0.0,0.0
89,0.0,0,0,0,0.0,0.0,0.0
90,0.038650864069092024,2,57,2,2.0,33.0,7.172558707959579
91,0.0,0,8,0,0.0,0.0,0.0
92,0.11287604903340087,3,44,3,3.0,24.0,12.106802354997956
93,0.04003768444341386,2,5,2,2.0,3.0,9.873471797798699
94,0.2613165681430442,18,481,15,18.0,385.0,14.425286330604141
95,0.03947909379212518,3,77,3,3.0,48.0,8.6935222284651
96,0.0,0,8,0,0.0,0.0,0.0
97,0.0,0,0,0,0.0,0.0,0.0
98,0.0,0,16,0,0.0,0.0,0.0
99,0.0,0,3,0,0.0,0.0,0.0
100,0.0,0,21,0,0.0,0.0,0.0
101,0.19889828673376284,3,48,3,3.0,40.0,5.284532000187886
102,0.04190058935026638,3,27,3,3.0,16.0,12.56061339245887
103,0.036479415613027005,1,11,1,1.0,6.0,0.0
104,0.0,0,0,0,0.0,0.0,0.0
105,0.0,0,0,0,0.0,0.0,0.0
