train_loss,train_acc,epoch,step,val_loss,val_acc
0.6657719612121582,0.6465517282485962,0,3,,
,,0,3,0.6187769174575806,0.6575833559036255
0.5357123613357544,0.75,1,7,,
,,1,7,0.5745541453361511,0.6982499957084656
0.5035222768783569,0.8103448152542114,2,11,,
,,2,11,0.5223696231842041,0.7438333630561829
0.4799564480781555,0.767241358757019,3,15,,
,,3,15,0.5010079145431519,0.7664166688919067
0.39154574275016785,0.8706896305084229,4,19,,
,,4,19,0.4812314510345459,0.7769166827201843
0.4125727415084839,0.8103448152542114,5,23,,
,,5,23,0.47037479281425476,0.7835833430290222
0.3589302599430084,0.8706896305084229,6,27,,
,,6,27,0.4589575231075287,0.7820000052452087
0.31768545508384705,0.8448275923728943,7,31,,
,,7,31,0.4525952637195587,0.7929166555404663
0.3500575125217438,0.8879310488700867,8,35,,
,,8,35,0.4449332356452942,0.796750009059906
0.31286153197288513,0.8965517282485962,9,39,,
,,9,39,0.4485829770565033,0.7897499799728394
0.2504759430885315,0.9396551847457886,10,43,,
,,10,43,0.4320540428161621,0.8009999990463257
0.2658180594444275,0.9224137663841248,11,47,,
,,11,47,0.4271277189254761,0.8034166693687439
0.31181904673576355,0.8879310488700867,12,51,,
,,12,51,0.4317462146282196,0.8015000224113464
0.26343414187431335,0.9396551847457886,13,55,,
,,13,55,0.4207035303115845,0.809249997138977
0.23215684294700623,0.9655172228813171,14,59,,
,,14,59,0.42493146657943726,0.8082500100135803
0.17997020483016968,0.982758641242981,15,63,,
,,15,63,0.4163035452365875,0.8100833296775818
0.201811283826828,0.9568965435028076,16,67,,
,,16,67,0.41539517045021057,0.8118333220481873
0.15497301518917084,0.982758641242981,17,71,,
,,17,71,0.41336148977279663,0.8137500286102295
0.1679966300725937,0.9568965435028076,18,75,,
,,18,75,0.4124656021595001,0.815583348274231
0.15402020514011383,0.9913793206214905,19,79,,
,,19,79,0.41106319427490234,0.8165000081062317
0.14945842325687408,0.9741379022598267,20,83,,
,,20,83,0.41239696741104126,0.815750002861023
0.14940354228019714,0.982758641242981,21,87,,
