,latent_dims,shatter_dims,train_size,context_seed,data_seed,type,acc
0,10,2,1000,1,1,train,1.0
1,10,2,1000,1,1,val,0.8596666666666667
2,10,2,1000,1,1,comparison,0.9195833333333333
