train_loss,train_acc,epoch,step,val_loss,val_acc
0.6629382371902466,0.6120689511299133,0,3,,
,,0,3,0.5399683713912964,0.7194166779518127
0.4301164448261261,0.7931034564971924,1,7,,
,,1,7,0.465772420167923,0.781499981880188
0.26999175548553467,0.8706896305084229,2,11,,
,,2,11,0.4087272584438324,0.8185833096504211
0.2842307388782501,0.8706896305084229,3,15,,
,,3,15,0.4301699697971344,0.8118333220481873
0.16534769535064697,0.9568965435028076,4,19,,
,,4,19,0.41340282559394836,0.8326666951179504
0.07559793442487717,0.982758641242981,5,23,,
,,5,23,0.5079982280731201,0.8004166483879089
0.08315934985876083,0.982758641242981,6,27,,
,,6,27,0.48073428869247437,0.831333339214325
0.03575364500284195,1.0,7,31,,
,,7,31,0.5017481446266174,0.8326666951179504
0.02324110083281994,1.0,8,35,,
,,8,35,0.5409536361694336,0.8225833177566528
0.011672591790556908,1.0,9,39,,
,,9,39,0.5373819470405579,0.8373333215713501
0.006250567268580198,1.0,10,43,,
,,10,43,0.5539023280143738,0.8330000042915344
0.006961488164961338,1.0,11,47,,
,,11,47,0.5246601700782776,0.8459166884422302
0.011036805808544159,1.0,12,51,,
,,12,51,0.5466423034667969,0.8423333168029785
0.0049739135429263115,1.0,13,55,,
,,13,55,0.5886904001235962,0.8377500176429749
0.0045894430950284,1.0,14,59,,
,,14,59,0.5570039749145508,0.8460833430290222
0.002766326768323779,1.0,15,63,,
,,15,63,0.5697023272514343,0.8432499766349792
0.0026161344721913338,1.0,16,67,,
,,16,67,0.5629086494445801,0.8462499976158142
0.002076919889077544,1.0,17,71,,
,,17,71,0.5804673433303833,0.843666672706604
0.0022960833739489317,1.0,18,75,,
,,18,75,0.5813028812408447,0.8448333144187927
0.0017126125749200583,1.0,19,79,,
,,19,79,0.5735171437263489,0.8471666574478149
0.001969996141269803,1.0,20,83,,
,,20,83,0.5784851312637329,0.846666693687439
0.0015525234630331397,1.0,21,87,,
,,21,87,0.5795671939849854,0.8456666469573975
0.0013666499871760607,1.0,22,91,,
,,22,91,0.5906330347061157,0.8458333611488342
0.0016612022882327437,1.0,23,95,,
,,23,95,0.5926353335380554,0.8460000157356262
0.0013833296252414584,1.0,24,99,,
,,24,99,0.5934927463531494,0.8454999923706055
0.0012008671183139086,1.0,25,103,,
,,25,103,0.5952905416488647,0.8459166884422302
0.0012066487688571215,1.0,26,107,,
,,26,107,0.5967764258384705,0.8455833196640015
0.001175300101749599,1.0,27,111,,
,,27,111,0.598483145236969,0.8453333377838135
0.0014725144719704986,1.0,28,115,,
,,28,115,0.600294291973114,0.8457499742507935
0.0012355493381619453,1.0,29,119,,
