,latent_dims,shatter_dims,train_size,context_seed,data_seed,type,acc
0,1,3,1000,1,1,train,1.0
1,1,3,1000,1,1,val,0.8046666666666666
2,1,3,1000,1,1,comparison,0.7289166666666667
