train_loss,train_acc,epoch,step,val_loss,val_acc
0.6526587009429932,0.6442307829856873,0,7,,
,,0,7,0.6321273446083069,0.6597499847412109
0.5916576981544495,0.7307692170143127,1,15,,
,,1,15,0.5898688435554504,0.6932500004768372
0.5773255825042725,0.6538461446762085,2,23,,
,,2,23,0.5709858536720276,0.6933333277702332
0.47355031967163086,0.807692289352417,3,31,,
,,3,31,0.535804033279419,0.7174999713897705
0.4371596872806549,0.7788461446762085,4,39,,
,,4,39,0.5102521181106567,0.7450833320617676
0.6319131851196289,0.6442307829856873,5,47,,
,,5,47,0.5500796437263489,0.7108333110809326
0.4601077437400818,0.8269230723381042,6,55,,
,,6,55,0.4792460799217224,0.7739999890327454
0.5267022848129272,0.7211538553237915,7,63,,
,,7,63,0.4726833999156952,0.7674166560173035
0.5204383134841919,0.7403846383094788,8,71,,
,,8,71,0.47836896777153015,0.7745833396911621
0.39498403668403625,0.8269230723381042,9,79,,
,,9,79,0.45271822810173035,0.7914999723434448
0.4517604410648346,0.817307710647583,10,87,,
,,10,87,0.45565226674079895,0.7823333144187927
0.3330343961715698,0.8942307829856873,11,95,,
,,11,95,0.44358962774276733,0.7862499952316284
0.42896774411201477,0.8461538553237915,12,103,,
,,12,103,0.48232612013816833,0.7715833187103271
0.4229324162006378,0.7692307829856873,13,111,,
,,13,111,0.4302019476890564,0.8019166588783264
0.37535539269447327,0.8365384340286255,14,119,,
,,14,119,0.4344726502895355,0.7977499961853027
0.42499440908432007,0.807692289352417,15,127,,
,,15,127,0.4292360842227936,0.8003333210945129
0.32458436489105225,0.875,16,135,,
,,16,135,0.428618848323822,0.8056666851043701
0.32219240069389343,0.875,17,143,,
,,17,143,0.45270276069641113,0.7803333401679993
0.3801979422569275,0.8461538553237915,18,151,,
,,18,151,0.41828882694244385,0.809333324432373
0.3489598035812378,0.8557692170143127,19,159,,
,,19,159,0.42536991834640503,0.8002499938011169
0.3932192921638489,0.817307710647583,20,167,,
,,20,167,0.41573864221572876,0.815416693687439
0.3170635998249054,0.8846153616905212,21,175,,
,,21,175,0.4213278293609619,0.809416651725769
0.3430637717247009,0.875,22,183,,
,,22,183,0.43453097343444824,0.7894999980926514
0.3162655234336853,0.9038461446762085,23,191,,
,,23,191,0.4088669419288635,0.8167499899864197
0.3502536118030548,0.8461538553237915,24,199,,
,,24,199,0.4074614942073822,0.8199999928474426
0.3065137267112732,0.8942307829856873,25,207,,
,,25,207,0.4065909683704376,0.8194166421890259
0.32466766238212585,0.8557692170143127,26,215,,
,,26,215,0.43165645003318787,0.799916684627533
0.36182287335395813,0.817307710647583,27,223,,
,,27,223,0.4243219792842865,0.8053333163261414
0.31589266657829285,0.875,28,231,,
,,28,231,0.40642493963241577,0.8162500262260437
0.3448939025402069,0.8846153616905212,29,239,,
,,29,239,0.40420642495155334,0.8173333406448364
0.25154855847358704,0.9134615659713745,30,247,,
,,30,247,0.4077613055706024,0.8148333430290222
0.3214244246482849,0.8269230723381042,31,255,,
,,31,255,0.40470463037490845,0.8168333172798157
