,norm,n_train,n_val,n_supp,train_acc,val_acc,radius
0,0.0,0,0,0,0.0,0.0,0.0
1,0.0,0,0,0,0.0,0.0,0.0
2,0.0,0,0,0,0.0,0.0,0.0
3,0.0,0,0,0,0.0,0.0,0.0
4,0.0,0,0,0,0.0,0.0,0.0
5,0.0,0,0,0,0.0,0.0,0.0
6,0.0,0,0,0,0.0,0.0,0.0
7,0.0,0,0,0,0.0,0.0,0.0
8,0.1059189563376711,3,37,3,3.0,20.0,10.688812269839078
9,0.21987230488636125,5,108,5,5.0,74.0,11.532743139757704
10,0.13157894431383035,2,34,2,2.0,31.0,7.600067832891473
11,0.03969424690837653,3,197,3,3.0,168.0,9.740783370239592
12,0.0,0,0,0,0.0,0.0,0.0
13,0.0,0,1,0,0.0,0.0,0.0
14,0.0,0,8,0,0.0,0.0,0.0
15,0.0,0,3,0,0.0,0.0,0.0
16,0.0,0,0,0,0.0,0.0,0.0
17,0.0,0,0,0,0.0,0.0,0.0
18,0.0,0,0,0,0.0,0.0,0.0
19,0.0,0,0,0,0.0,0.0,0.0
20,0.0,0,0,0,0.0,0.0,0.0
21,0.0,0,0,0,0.0,0.0,0.0
22,0.0,0,0,0,0.0,0.0,0.0
23,0.0,0,0,0,0.0,0.0,0.0
24,0.04095589296101707,4,85,4,4.0,54.0,11.724451691146658
25,0.334695678592675,15,269,15,15.0,174.0,13.869630838076592
26,0.24294487939948312,9,241,9,9.0,187.0,13.85990520994224
27,0.375771359777027,27,698,15,27.0,582.0,13.328869938053314
28,0.0,0,1,0,0.0,0.0,0.0
29,0.03715317557210944,1,6,1,1.0,4.0,0.0
30,0.037061435125049925,1,16,1,1.0,15.0,0.0
31,0.0,0,37,0,0.0,0.0,0.0
32,0.0,0,0,0,0.0,0.0,0.0
33,0.0,0,1,0,0.0,0.0,0.0
34,0.0,0,0,0,0.0,0.0,0.0
35,0.0,0,0,0,0.0,0.0,0.0
36,0.0,0,0,0,0.0,0.0,0.0
37,0.0,0,0,0,0.0,0.0,0.0
38,0.0,0,0,0,0.0,0.0,0.0
39,0.0,0,0,0,0.0,0.0,0.0
40,0.0,0,5,0,0.0,0.0,0.0
41,0.03754567650439785,1,41,1,1.0,19.0,0.0
42,0.0,0,0,0,0.0,0.0,0.0
43,0.0,0,18,0,0.0,0.0,0.0
44,0.0,0,0,0,0.0,0.0,0.0
45,0.0,0,0,0,0.0,0.0,0.0
46,0.0,0,0,0,0.0,0.0,0.0
47,0.0,0,0,0,0.0,0.0,0.0
48,0.0,0,0,0,0.0,0.0,0.0
49,0.0,0,0,0,0.0,0.0,0.0
50,0.0,0,0,0,0.0,0.0,0.0
51,0.0,0,0,0,0.0,0.0,0.0
52,0.0,0,0,0,0.0,0.0,0.0
53,0.0,0,0,0,0.0,0.0,0.0
54,0.0,0,0,0,0.0,0.0,0.0
55,0.0,0,0,0,0.0,0.0,0.0
56,0.0,0,18,0,0.0,0.0,0.0
57,0.11452020879724344,12,259,7,12.0,214.0,13.553365262368635
58,0.03716862779495712,1,11,1,1.0,11.0,0.0
59,0.144885343450672,4,79,4,4.0,72.0,12.32126131366612
60,0.0,0,0,0,0.0,0.0,0.0
61,0.0,0,10,0,0.0,0.0,0.0
62,0.0,0,0,0,0.0,0.0,0.0
63,0.0,0,4,0,0.0,0.0,0.0
64,0.0,0,1,0,0.0,0.0,0.0
65,0.0,0,6,0,0.0,0.0,0.0
66,0.0,0,1,0,0.0,0.0,0.0
67,0.0,0,2,0,0.0,0.0,0.0
68,0.0,0,0,0,0.0,0.0,0.0
69,0.0,0,0,0,0.0,0.0,0.0
70,0.0,0,0,0,0.0,0.0,0.0
71,0.0,0,0,0,0.0,0.0,0.0
72,0.24865381165482797,19,344,12,19.0,262.0,14.421977273430615
73,0.5029805973701243,34,1002,31,34.0,741.0,15.272463161438562
74,0.207590001701081,12,224,10,12.0,181.0,13.505329760173872
75,0.2799033619556567,21,538,18,21.0,401.0,14.491254736685903
76,0.03721404465217324,1,16,1,1.0,7.0,0.0
77,0.03744355931935387,1,33,1,1.0,10.0,0.0
78,0.037785970543057185,2,28,2,2.0,9.0,6.04879430170716
79,0.0,0,39,0,0.0,0.0,0.0
80,0.03703861540470822,1,2,1,1.0,1.0,0.0
81,0.0,0,7,0,0.0,0.0,0.0
82,0.0,0,1,0,0.0,0.0,0.0
83,0.0,0,2,0,0.0,0.0,0.0
84,0.0,0,0,0,0.0,0.0,0.0
85,0.0,0,0,0,0.0,0.0,0.0
86,0.0,0,0,0,0.0,0.0,0.0
87,0.0,0,0,0,0.0,0.0,0.0
88,0.3727051814114276,23,619,20,23.0,455.0,15.469742626067427
89,0.8330576735874465,82,1838,58,82.0,1266.0,16.32108456356893
90,0.5195912117527914,41,879,32,41.0,637.0,15.496634979601627
91,0.6878883623988441,96,2121,53,96.0,1708.0,16.288818679573986
92,0.0,0,26,0,0.0,0.0,0.0
93,0.13918734261489135,6,75,6,6.0,44.0,13.977060653617752
94,0.0,0,85,0,0.0,0.0,0.0
95,0.04185894000556642,6,105,6,6.0,44.0,12.471987936063812
96,0.0,0,0,0,0.0,0.0,0.0
97,0.0,0,5,0,0.0,0.0,0.0
98,0.0,0,0,0,0.0,0.0,0.0
99,0.0,0,0,0,0.0,0.0,0.0
100,0.0,0,0,0,0.0,0.0,0.0
101,0.0,0,0,0,0.0,0.0,0.0
102,0.0,0,0,0,0.0,0.0,0.0
103,0.0,0,0,0,0.0,0.0,0.0
104,0.13686402691420527,3,38,3,3.0,28.0,10.580160675807399
105,0.18507835937778702,7,180,7,7.0,123.0,13.128972005804126
106,0.0,0,1,0,0.0,0.0,0.0
107,0.03711040149161178,1,20,1,1.0,14.0,0.0
108,0.0,0,0,0,0.0,0.0,0.0
109,0.0,0,1,0,0.0,0.0,0.0
110,0.0,0,0,0,0.0,0.0,0.0
111,0.036479415613027005,1,1,1,1.0,1.0,0.0
112,0.0,0,0,0,0.0,0.0,0.0
113,0.0,0,1,0,0.0,0.0,0.0
114,0.0,0,0,0,0.0,0.0,0.0
115,0.0,0,0,0,0.0,0.0,0.0
116,0.0,0,0,0,0.0,0.0,0.0
117,0.0,0,0,0,0.0,0.0,0.0
118,0.0,0,0,0,0.0,0.0,0.0
119,0.0,0,0,0,0.0,0.0,0.0
120,0.11185481879993794,4,84,4,4.0,58.0,12.905582742901533
121,0.19357519719951388,12,416,10,12.0,365.0,15.502970036135618
122,0.03710525601879199,1,25,1,1.0,4.0,0.0
123,0.10877693718939896,2,87,2,2.0,55.0,9.195033226938168
124,0.0,0,3,0,0.0,0.0,0.0
125,0.0,0,8,0,0.0,0.0,0.0
126,0.0,0,0,0,0.0,0.0,0.0
127,0.0,0,10,0,0.0,0.0,0.0
128,0.0,0,0,0,0.0,0.0,0.0
129,0.0,0,0,0,0.0,0.0,0.0
130,0.0,0,0,0,0.0,0.0,0.0
131,0.0,0,0,0,0.0,0.0,0.0
132,0.0,0,0,0,0.0,0.0,0.0
133,0.0,0,0,0,0.0,0.0,0.0
134,0.0,0,0,0,0.0,0.0,0.0
135,0.0,0,0,0,0.0,0.0,0.0
