,norm,n_train,n_val,n_supp,train_acc,val_acc,radius
0,0.35937765001655697,26,990,22,26.0,775.0,14.305701098412618
1,0.4050229694166634,25,678,23,25.0,462.0,14.827008171103333
2,0.5283135383575804,25,448,21,25.0,334.0,14.938124025161079
3,0.561936240425365,38,856,27,38.0,655.0,16.610552426299684
4,0.5577303208726445,52,1108,35,52.0,864.0,15.456765662917421
5,0.3756755965159997,24,397,21,24.0,302.0,15.55515194394244
6,0.5087267300509458,38,861,27,38.0,650.0,15.871050855892417
7,0.4930324347671961,34,695,30,34.0,517.0,16.03955107159959
8,0.5448692447028787,40,765,27,40.0,591.0,13.970789810572455
9,0.2714248840236301,24,806,18,24.0,568.0,14.623357402171317
10,0.3076004355891281,15,301,15,15.0,178.0,13.870469700493084
11,0.4817040902053634,43,1184,27,43.0,950.0,14.880987447724147
12,0.4176987857602143,39,804,27,39.0,647.0,15.039834638052923
13,0.24129716320400096,14,457,13,14.0,345.0,15.672324478386797
14,0.3572136901002803,28,697,22,28.0,589.0,15.437239541488571
15,0.3617668346863123,35,953,16,35.0,763.0,14.422275720577977
