,latent_dims,shatter_dims,train_size,context_seed,data_seed,type,acc
0,20,2,1000,2,1,train,1.0
1,20,2,1000,2,1,val,0.8606666666666667
2,20,2,1000,2,1,comparison,0.9244166666666667
