,norm,n_train,n_val,n_supp,train_acc,val_acc,radius
0,0.29146950085925016,24,139,16,24.0,121.0,13.399001341444473
1,0.2683632883615722,23,194,13,23.0,165.0,12.71590280842362
2,0.38480490307228443,42,202,22,42.0,162.0,15.503997977324412
3,0.3580492849028393,26,199,21,26.0,169.0,16.264039082256197
4,0.3557108436025232,21,156,20,21.0,120.0,14.45936283799346
5,0.3607642661062726,24,151,18,24.0,126.0,14.981403324322086
6,0.4186436527841432,42,210,25,42.0,159.0,15.838712931147013
7,0.4013116662350435,31,190,21,31.0,143.0,15.508496918692485
8,0.23048726447910242,13,62,11,13.0,49.0,13.366985025670449
9,0.40457392466584574,18,99,15,18.0,85.0,12.995335700451244
10,0.32387485142691613,24,148,17,24.0,102.0,13.975520471843483
11,0.4578927432122549,42,252,29,42.0,226.0,15.496351039210188
12,0.37985045069118156,16,60,16,16.0,39.0,14.389734889021438
13,0.21861704600369877,7,74,7,7.0,45.0,12.419991437971351
14,0.34295834759768035,27,151,20,27.0,129.0,14.688294697073218
15,0.42925136720732493,35,209,27,35.0,197.0,15.768159423814295
16,0.6941627074646293,94,564,40,94.0,512.0,15.025680794994617
17,0.49271557724138626,38,276,28,38.0,248.0,14.589867164260445
18,0.38317569174025906,34,182,19,34.0,158.0,14.876109138432653
19,0.3156162638325817,11,92,10,11.0,72.0,14.936160330659316
20,0.8092035707864013,104,496,56,104.0,417.0,14.570251823019436
21,0.43513798914640767,41,260,19,41.0,222.0,13.57996136682595
22,0.48571052386124564,29,224,22,29.0,158.0,15.005828978824093
23,0.42499638189417815,26,122,23,26.0,81.0,15.489227030497693
24,0.4984845771012059,22,126,20,22.0,88.0,13.42226018441174
25,0.3342073865532085,22,132,16,22.0,104.0,13.466616428145457
26,0.4532465045111934,29,151,25,29.0,127.0,14.543871594171428
27,0.2715494471238361,18,121,12,18.0,83.0,13.776761742870665
28,0.42616885451563696,27,178,25,27.0,156.0,14.426002277813067
29,0.2580088718500851,16,146,15,16.0,112.0,13.811514798707998
30,0.4688855388901853,38,267,25,38.0,244.0,15.188580881392623
31,0.3573204564542881,36,250,24,36.0,220.0,15.423075781977557
32,0.3166306939641527,21,123,16,21.0,94.0,14.106605904459741
33,0.5201972350975214,38,243,30,38.0,200.0,15.668794550535914
34,0.31377599453417515,29,149,18,29.0,128.0,15.455804786143968
35,0.3535842276504174,27,170,19,27.0,151.0,15.278895406940888
36,0.3518542029571757,30,134,23,30.0,110.0,15.121177285413077
37,0.22324250218976557,28,185,17,28.0,135.0,15.094998897169043
38,0.29894956983068033,32,196,21,32.0,151.0,15.930409688503005
39,0.4814572317263369,33,189,26,33.0,154.0,16.37147122208977
40,0.2327387571207325,8,81,8,8.0,48.0,12.621190900587528
41,0.45809492709026867,43,236,31,43.0,193.0,15.076763113748937
42,0.520277415573566,47,245,26,47.0,209.0,15.338970967711209
43,0.8406496106150168,93,499,42,93.0,436.0,16.166661898993077
44,0.33138258367464063,34,189,17,34.0,161.0,13.920829699813906
45,0.40858361849336494,51,350,18,51.0,314.0,14.933752398288409
46,0.3994746889935119,32,216,21,32.0,179.0,15.231703250424134
47,0.42433489705685895,40,349,30,40.0,281.0,15.529859711767067
48,0.35176250859667363,35,199,22,35.0,153.0,14.511007561419701
49,0.3697112244857703,28,177,17,28.0,132.0,12.725359787670682
50,0.4619406581926369,23,90,21,23.0,63.0,14.690735710882683
51,0.1539835541747504,10,58,8,10.0,35.0,13.566489358095668
52,0.47637254132450824,31,155,25,31.0,113.0,15.204486908948383
53,0.37025075277702013,20,75,18,20.0,55.0,14.792993981706008
54,0.20124491400709532,11,87,9,11.0,57.0,14.255518266325238
55,0.19796714393778153,9,49,9,9.0,39.0,14.449096961337819
56,0.3614337716510019,17,143,15,17.0,95.0,13.788371974810715
57,0.4772091321123092,38,204,21,38.0,171.0,13.639263173910964
58,0.3468695669737692,29,221,18,29.0,192.0,14.64377432289729
59,0.3323750937435232,25,160,17,25.0,140.0,15.005205779615643
60,0.40419764715115963,42,218,26,42.0,195.0,14.792280792229123
61,0.3745485134890391,26,146,20,26.0,127.0,14.517628908676283
62,0.4644681760022323,45,205,27,45.0,183.0,15.097177982372305
63,0.26366566142352793,25,176,21,25.0,144.0,15.311274264608695
