,latent_dims,shatter_dims,train_size,context_seed,data_seed,type,acc
0,50,2,1000,3,1,train,1.0
1,50,2,1000,3,1,val,0.8909166666666667
2,50,2,1000,3,1,comparison,0.7586666666666667
