,latent_dims,shatter_dims,train_size,context_seed,data_seed,type,acc
0,1,7,1000,3,1,train,1.0
1,1,7,1000,3,1,val,0.7524166666666666
2,1,7,1000,3,1,comparison,0.6458333333333334
