,latent_dims,shatter_dims,train_size,context_seed,data_seed,type,acc
0,1,4,1000,3,1,train,1.0
1,1,4,1000,3,1,val,0.8135833333333333
2,1,4,1000,3,1,comparison,0.7304166666666667
