,latent_dims,shatter_dims,train_size,context_seed,data_seed,type,acc
0,1,1,2000,1,1,train,1.0
1,1,1,2000,1,1,val,0.7798333333333334
2,1,1,2000,1,1,comparison,0.8055833333333333
