train_loss,train_acc,epoch,step,val_loss,val_acc
0.778566837310791,0.5517241358757019,0,3,,
,,0,3,0.64570552110672,0.6471666693687439
0.43091845512390137,0.8103448152542114,1,7,,
,,1,7,0.5307368040084839,0.7398333549499512
0.4341900646686554,0.8017241358757019,2,11,,
,,2,11,0.5156352519989014,0.7305833101272583
0.4038265347480774,0.8103448152542114,3,15,,
,,3,15,0.454135000705719,0.7947499752044678
0.360071063041687,0.8362069129943848,4,19,,
,,4,19,0.43497925996780396,0.7948333621025085
0.35798028111457825,0.8706896305084229,5,23,,
,,5,23,0.39546701312065125,0.82833331823349
0.208589568734169,0.9568965435028076,6,27,,
,,6,27,0.40537625551223755,0.8274166584014893
0.20153295993804932,0.9051724076271057,7,31,,
,,7,31,0.38524022698402405,0.8320000171661377
0.16620075702667236,0.9396551847457886,8,35,,
,,8,35,0.37866654992103577,0.8452500104904175
0.1372152715921402,0.9224137663841248,9,39,,
,,9,39,0.3884689211845398,0.8456666469573975
0.07463710010051727,0.982758641242981,10,43,,
,,10,43,0.40635010600090027,0.8452500104904175
0.08522535115480423,0.982758641242981,11,47,,
,,11,47,0.40815114974975586,0.8450833559036255
0.05074923858046532,1.0,12,51,,
,,12,51,0.42002713680267334,0.843416690826416
0.03438610956072807,1.0,13,55,,
,,13,55,0.4298728406429291,0.8488333225250244
0.04967104271054268,1.0,14,59,,
,,14,59,0.440879225730896,0.8503333330154419
0.019396033138036728,1.0,15,63,,
,,15,63,0.4627845883369446,0.847000002861023
0.01748056523501873,1.0,16,67,,
,,16,67,0.47068673372268677,0.8486666679382324
0.015040755271911621,1.0,17,71,,
,,17,71,0.480364054441452,0.846833348274231
0.012892160564661026,1.0,18,75,,
,,18,75,0.4854002594947815,0.8497499823570251
0.00943740177899599,1.0,19,79,,
,,19,79,0.48705199360847473,0.8498333096504211
0.007651444524526596,1.0,20,83,,
,,20,83,0.4900236427783966,0.8514999747276306
0.006479209288954735,1.0,21,87,,
,,21,87,0.4943520426750183,0.8498333096504211
0.007275475189089775,1.0,22,91,,
,,22,91,0.49951547384262085,0.8501666784286499
0.0059477584436535835,1.0,23,95,,
,,23,95,0.5045104026794434,0.8500833511352539
0.004415117669850588,1.0,24,99,,
,,24,99,0.5094088912010193,0.8508333563804626
0.0037441481836140156,1.0,25,103,,
,,25,103,0.5127665400505066,0.8500000238418579
0.003505101427435875,1.0,26,107,,
,,26,107,0.5157631635665894,0.8495833277702332
0.004774951376020908,1.0,27,111,,
,,27,111,0.5195885300636292,0.8502500057220459
0.004917747341096401,1.0,28,115,,
,,28,115,0.5222090482711792,0.8505833148956299
0.0042027924209833145,1.0,29,119,,
,,29,119,0.5253257155418396,0.8509166836738586
0.004084628075361252,1.0,30,123,,
,,30,123,0.5293242335319519,0.8504166603088379
0.0029136703815311193,1.0,31,127,,
,,31,127,0.5309565663337708,0.8510833382606506
0.0026197994593530893,1.0,32,131,,
,,32,131,0.5337193608283997,0.8504166603088379
0.0030040922574698925,1.0,33,135,,
,,33,135,0.5359931588172913,0.8511666655540466
0.003237324533984065,1.0,34,139,,
,,34,139,0.5384060740470886,0.8509166836738586
