,norm,n_train,n_val,n_supp,train_acc,val_acc,radius
0,0.0,0,0,0,0.0,0.0,0.0
1,0.0,0,0,0,0.0,0.0,0.0
2,0.0,0,0,0,0.0,0.0,0.0
3,0.0,0,0,0,0.0,0.0,0.0
4,0.0,0,0,0,0.0,0.0,0.0
5,0.0,0,0,0,0.0,0.0,0.0
6,0.0,0,0,0,0.0,0.0,0.0
7,0.0,0,0,0,0.0,0.0,0.0
8,0.1857240172185378,8,183,8,8.0,134.0,13.825005531537112
9,0.0,0,1,0,0.0,0.0,0.0
10,0.0,0,44,0,0.0,0.0,0.0
11,0.0,0,0,0,0.0,0.0,0.0
12,0.8784995453312965,105,2564,67,105.0,2092.0,15.439884985253286
13,0.09125157769691293,4,44,4,4.0,40.0,13.000552618168086
14,0.3322718827179446,16,520,13,16.0,386.0,14.495500474288571
15,0.0,0,1,0,0.0,0.0,0.0
16,0.0,0,0,0,0.0,0.0,0.0
17,0.0,0,0,0,0.0,0.0,0.0
18,0.0,0,0,0,0.0,0.0,0.0
19,0.0,0,0,0,0.0,0.0,0.0
20,0.0,0,0,0,0.0,0.0,0.0
21,0.0,0,0,0,0.0,0.0,0.0
22,0.0,0,0,0,0.0,0.0,0.0
23,0.0,0,0,0,0.0,0.0,0.0
24,0.12396165899496583,4,75,4,4.0,65.0,11.71829053656036
25,0.0,0,1,0,0.0,0.0,0.0
26,0.038719842496333305,2,36,2,2.0,24.0,7.35701954937027
27,0.0,0,0,0,0.0,0.0,0.0
28,0.41572552790042816,38,890,27,38.0,647.0,15.647002926937617
29,0.03737981104032215,1,18,1,1.0,17.0,0.0
30,0.161639708676363,10,383,6,10.0,244.0,14.663436947041264
31,0.0,0,0,0,0.0,0.0,0.0
32,0.0,0,0,0,0.0,0.0,0.0
33,0.0,0,0,0,0.0,0.0,0.0
34,0.0,0,0,0,0.0,0.0,0.0
35,0.0,0,0,0,0.0,0.0,0.0
36,0.0,0,0,0,0.0,0.0,0.0
37,0.0,0,0,0,0.0,0.0,0.0
38,0.0,0,0,0,0.0,0.0,0.0
39,0.0,0,0,0,0.0,0.0,0.0
40,0.1376403322051017,3,183,3,3.0,122.0,10.640491335616742
41,0.0,0,2,0,0.0,0.0,0.0
42,0.12468837954397122,3,35,3,3.0,26.0,9.582436935494563
43,0.0,0,0,0,0.0,0.0,0.0
44,1.1139354463368132,118,2583,67,118.0,1951.0,16.661459283146524
45,0.10742541388206728,5,67,5,5.0,33.0,12.729467355958263
46,0.5560033388864735,27,607,27,27.0,376.0,13.99521841960011
47,0.0,0,1,0,0.0,0.0,0.0
48,0.0,0,0,0,0.0,0.0,0.0
49,0.0,0,0,0,0.0,0.0,0.0
50,0.0,0,0,0,0.0,0.0,0.0
51,0.0,0,0,0,0.0,0.0,0.0
52,0.0,0,0,0,0.0,0.0,0.0
53,0.0,0,0,0,0.0,0.0,0.0
54,0.0,0,0,0,0.0,0.0,0.0
55,0.0,0,0,0,0.0,0.0,0.0
56,0.04102637660038292,4,190,4,4.0,143.0,10.985658923925834
57,0.0,0,4,0,0.0,0.0,0.0
58,0.18592758892621256,6,106,6,6.0,72.0,13.68342044131357
59,0.0,0,0,0,0.0,0.0,0.0
60,0.7301441702750183,83,1978,45,83.0,1547.0,16.807646054195352
61,0.08253861691294448,2,50,2,2.0,27.0,12.115658237877195
62,0.5650801962536164,61,1428,33,61.0,1117.0,14.72393368073722
63,0.0,0,6,0,0.0,0.0,0.0
