,norm,n_train,n_val,n_supp,train_acc,val_acc,radius
0,0.3434339304556725,19,108,19,19.0,83.0,16.033359067495663
1,0.3493584997636408,30,241,30,30.0,181.0,15.001224109358155
2,0.0,0,15,0,0.0,0.0,0.0
3,0.1667735006908863,6,24,6,6.0,17.0,11.382485236707064
4,0.4775167006091059,71,443,67,71.0,391.0,14.893209819714892
5,0.49707225557469487,37,278,37,37.0,242.0,14.930627164786566
6,0.03903890281394092,2,8,2,2.0,7.0,8.420681808859248
7,0.12624869046716877,3,7,3,3.0,4.0,11.209540087630325
8,1.7063233760733016,254,1475,217,254.0,1206.0,16.59187040895455
9,1.8753141958895303,317,2054,271,317.0,1734.0,17.196087949840987
10,0.13104854969036359,4,29,4,4.0,26.0,13.83523864609952
11,0.15236364280578882,9,69,9,9.0,52.0,14.978471847260021
12,4.930349884760569,681,4053,562,681.0,3271.0,16.99684694483553
13,3.6803777615656372,437,2437,385,437.0,1974.0,17.39175752149445
14,0.23007546136293566,50,314,48,50.0,299.0,14.286500250186467
15,0.2567973528754236,37,181,37,37.0,172.0,15.454844899859388
16,0.0371022489431568,1,4,1,1.0,4.0,0.0
17,0.09757438621648118,2,4,2,2.0,2.0,10.248657816772278
18,0.0,0,1,0,0.0,0.0,0.0
19,0.0,0,3,0,0.0,0.0,0.0
20,0.0,0,2,0,0.0,0.0,0.0
21,0.0,0,1,0,0.0,0.0,0.0
22,0.0,0,0,0,0.0,0.0,0.0
23,0.0,0,0,0,0.0,0.0,0.0
24,0.24991911928063273,18,66,18,18.0,54.0,15.289897508919035
25,0.167772096288701,6,68,6,6.0,51.0,13.474294717058902
26,0.08901317457873652,2,1,2,2.0,1.0,11.23456527555961
27,0.0,0,1,0,0.0,0.0,0.0
28,0.2115824502190668,10,70,10,10.0,51.0,14.306272249476066
29,0.0,0,30,0,0.0,0.0,0.0
30,0.09250725398563008,3,8,3,3.0,7.0,12.00934548984752
31,0.03764734373945096,1,5,1,1.0,2.0,0.0
