train_loss,train_acc,epoch,step,val_loss,val_acc
1.074000358581543,0.4913793206214905,0,3,,
,,0,3,0.8599810600280762,0.4880000054836273
0.6071222424507141,0.7413793206214905,1,7,,
,,1,7,0.6220650672912598,0.6547499895095825
0.6392968893051147,0.6465517282485962,2,11,,
,,2,11,0.6092206835746765,0.6467499732971191
0.5841349363327026,0.7068965435028076,3,15,,
,,3,15,0.5631439089775085,0.7542499899864197
0.5317177772521973,0.75,4,19,,
,,4,19,0.5472705364227295,0.7493333220481873
0.7336231470108032,0.5344827771186829,5,23,,
,,5,23,0.6450328230857849,0.6020833253860474
0.5643815398216248,0.7241379022598267,6,27,,
,,6,27,0.5498676300048828,0.7112500071525574
0.4872031509876251,0.7758620977401733,7,31,,
,,7,31,0.5105688571929932,0.78125
0.5491077303886414,0.7241379022598267,8,35,,
,,8,35,0.5561603307723999,0.7282500267028809
0.4728464186191559,0.8017241358757019,9,39,,
,,9,39,0.5017344951629639,0.765999972820282
0.4528403580188751,0.8275862336158752,10,43,,
,,10,43,0.5362759232521057,0.7449166774749756
0.5182119607925415,0.7241379022598267,11,47,,
,,11,47,0.4847623407840729,0.7933333516120911
0.5006056427955627,0.7413793206214905,12,51,,
,,12,51,0.5787143111228943,0.6596666574478149
0.4998129606246948,0.7844827771186829,13,55,,
,,13,55,0.4741918444633484,0.8067499995231628
0.4784870445728302,0.7758620977401733,14,59,,
,,14,59,0.5159962773323059,0.7605833411216736
0.44751593470573425,0.818965494632721,15,63,,
,,15,63,0.4593247175216675,0.8076666593551636
0.5062731504440308,0.767241358757019,16,67,,
,,16,67,0.5041148066520691,0.7673333287239075
0.41462475061416626,0.8275862336158752,17,71,,
,,17,71,0.45977216958999634,0.8057500123977661
0.40908119082450867,0.8362069129943848,18,75,,
,,18,75,0.4285368323326111,0.8243333101272583
0.40640223026275635,0.818965494632721,19,79,,
,,19,79,0.4286602735519409,0.8240833282470703
0.38141873478889465,0.8706896305084229,20,83,,
,,20,83,0.4271034002304077,0.812749981880188
0.40821781754493713,0.8275862336158752,21,87,,
,,21,87,0.4307331442832947,0.8028333187103271
0.471072793006897,0.75,22,91,,
,,22,91,0.5423720479011536,0.6959999799728394
0.37131598591804504,0.8448275923728943,23,95,,
,,23,95,0.4063856601715088,0.8357499837875366
0.36698058247566223,0.8534482717514038,24,99,,
,,24,99,0.4066050350666046,0.8333333134651184
0.35278648138046265,0.8793103694915771,25,103,,
,,25,103,0.4721716046333313,0.7896666526794434
0.30590471625328064,0.8793103694915771,26,107,,
,,26,107,0.3980972468852997,0.8378333449363708
0.3613945543766022,0.8620689511299133,27,111,,
,,27,111,0.446300208568573,0.8045833110809326
0.4703333079814911,0.7586206793785095,28,115,,
,,28,115,0.4886373281478882,0.7777500152587891
0.3616892695426941,0.8620689511299133,29,119,,
,,29,119,0.38581743836402893,0.8419166803359985
0.36381885409355164,0.8706896305084229,30,123,,
,,30,123,0.41891443729400635,0.8019166588783264
0.31596460938453674,0.8793103694915771,31,127,,
,,31,127,0.4084413945674896,0.8101666569709778
0.28342536091804504,0.9051724076271057,32,131,,
,,32,131,0.3756062090396881,0.8472499847412109
0.3117353618144989,0.9051724076271057,33,135,,
,,33,135,0.38224726915359497,0.8354166746139526
0.29594019055366516,0.8793103694915771,34,139,,
,,34,139,0.3805636465549469,0.8360833525657654
0.3326089084148407,0.9051724076271057,35,143,,
,,35,143,0.3922246992588043,0.8224999904632568
0.3635881245136261,0.8362069129943848,36,147,,
,,36,147,0.40803059935569763,0.8071666955947876
