,latent_dims,shatter_dims,train_size,context_seed,data_seed,type,acc
0,1,2,2000,1,1,train,1.0
1,1,2,2000,1,1,val,0.8028333333333333
2,1,2,2000,1,1,comparison,0.7779166666666667
