,latent_dims,shatter_dims,train_size,context_seed,data_seed,type,acc
0,100,2,2000,1,1,train,1.0
1,100,2,2000,1,1,val,0.9091666666666667
2,100,2,2000,1,1,comparison,0.9448333333333333
