train_loss,train_acc,epoch,step,val_loss,val_acc
0.49595826864242554,0.7875000238418579,0,15,,
,,0,15,0.5435097217559814,0.737416684627533
0.5383750796318054,0.699999988079071,1,31,,
,,1,31,0.48447057604789734,0.7745000123977661
0.44319066405296326,0.7749999761581421,2,47,,
,,2,47,0.5520867705345154,0.6919166445732117
0.3921460807323456,0.875,3,63,,
,,3,63,0.41757869720458984,0.8194166421890259
0.3904295861721039,0.8374999761581421,4,79,,
,,4,79,0.40047314763069153,0.82791668176651
0.34986868500709534,0.887499988079071,5,95,,
,,5,95,0.3948207497596741,0.828000009059906
0.30951938033103943,0.887499988079071,6,111,,
,,6,111,0.3892078995704651,0.8318333625793457
0.42043423652648926,0.800000011920929,7,127,,
,,7,127,0.3631936013698578,0.8551666736602783
0.41440844535827637,0.7749999761581421,8,143,,
,,8,143,0.3488647937774658,0.8599166870117188
0.3291507363319397,0.8374999761581421,9,159,,
,,9,159,0.3739713430404663,0.8424999713897705
0.24577832221984863,0.9125000238418579,10,175,,
,,10,175,0.31286969780921936,0.8772500157356262
0.27475911378860474,0.9125000238418579,11,191,,
,,11,191,0.3061007857322693,0.8828333616256714
0.31533822417259216,0.875,12,207,,
,,12,207,0.31904545426368713,0.8728333115577698
0.42002740502357483,0.75,13,223,,
,,13,223,0.43947675824165344,0.793583333492279
0.2741967737674713,0.8999999761581421,14,239,,
,,14,239,0.2783806622028351,0.890583336353302
0.2949103116989136,0.862500011920929,15,255,,
,,15,255,0.2736441493034363,0.8953333497047424
0.22956006228923798,0.9125000238418579,16,271,,
,,16,271,0.26928773522377014,0.8949166536331177
0.1769220530986786,0.9624999761581421,17,287,,
,,17,287,0.2568396329879761,0.9004166722297668
0.3111829161643982,0.887499988079071,18,303,,
,,18,303,0.3181523382663727,0.8701666593551636
0.23200102150440216,0.887499988079071,19,319,,
,,19,319,0.25633564591407776,0.9014166593551636
0.1719563901424408,0.9624999761581421,20,335,,
,,20,335,0.2608029842376709,0.8979166746139526
0.16937501728534698,0.9624999761581421,21,351,,
,,21,351,0.23930783569812775,0.9089999794960022
0.2101980447769165,0.875,22,367,,
,,22,367,0.2411230206489563,0.9087499976158142
0.1740768551826477,0.9624999761581421,23,383,,
,,23,383,0.24141426384449005,0.9088333249092102
