train_loss,train_acc,epoch,step,val_loss,val_acc
0.6792470216751099,0.6000000238418579,0,15,,
,,0,15,0.6772875189781189,0.562749981880188
0.5966942310333252,0.7875000238418579,1,31,,
,,1,31,0.6653923988342285,0.5762500166893005
0.5522221326828003,0.9125000238418579,2,47,,
,,2,47,0.6573761105537415,0.5805000066757202
0.5024795532226562,0.9624999761581421,3,63,,
,,3,63,0.6515958905220032,0.581416666507721
0.46867698431015015,0.9624999761581421,4,79,,
,,4,79,0.6472723484039307,0.5817499756813049
0.4394051134586334,0.9750000238418579,5,95,,
,,5,95,0.6439390182495117,0.5820000171661377
0.39103251695632935,1.0,6,111,,
,,6,111,0.6413987874984741,0.5824999809265137
0.37452012300491333,0.9750000238418579,7,127,,
,,7,127,0.6393743753433228,0.5824999809265137
0.37004756927490234,0.987500011920929,8,143,,
,,8,143,0.6378114223480225,0.5826666951179504
0.32166022062301636,1.0,9,159,,
,,9,159,0.6365721225738525,0.5824999809265137
0.3114326596260071,0.987500011920929,10,175,,
,,10,175,0.6356388926506042,0.5821666717529297
0.2780179977416992,0.987500011920929,11,191,,
,,11,191,0.6348912715911865,0.5821666717529297
0.28682270646095276,0.987500011920929,12,207,,
,,12,207,0.6343809962272644,0.5820833444595337
0.272005170583725,1.0,13,223,,
,,13,223,0.6340169906616211,0.5819166898727417
0.24971064925193787,1.0,14,239,,
,,14,239,0.6337850093841553,0.5820833444595337
0.2356334924697876,1.0,15,255,,
,,15,255,0.6336406469345093,0.5820833444595337
0.23609593510627747,1.0,16,271,,
,,16,271,0.6336126923561096,0.5821666717529297
0.20770661532878876,1.0,17,287,,
,,17,287,0.6336599588394165,0.5821666717529297
0.23502083122730255,0.9750000238418579,18,303,,
,,18,303,0.633840799331665,0.5821666717529297
0.19537989795207977,1.0,19,319,,
,,19,319,0.6339791417121887,0.5820833444595337
0.16609083116054535,1.0,20,335,,
,,20,335,0.6341724991798401,0.5820833444595337
0.20912162959575653,0.9750000238418579,21,351,,
,,21,351,0.6343787312507629,0.5821666717529297
0.2025853842496872,0.987500011920929,22,367,,
,,22,367,0.6346516013145447,0.5823333263397217
0.17249038815498352,1.0,23,383,,
,,23,383,0.6349512338638306,0.5822499990463257
0.163477823138237,1.0,24,399,,
,,24,399,0.6352590918540955,0.5822499990463257
0.1807287633419037,0.987500011920929,25,415,,
,,25,415,0.6356333494186401,0.5823333263397217
0.16033819317817688,1.0,26,431,,
,,26,431,0.6360057592391968,0.5822499990463257
0.17444343864917755,1.0,27,447,,
,,27,447,0.6363638043403625,0.5823333263397217
0.15049205720424652,1.0,28,463,,
,,28,463,0.6367958784103394,0.5823333263397217
0.14832310378551483,1.0,29,479,,
,,29,479,0.6372078657150269,0.5821666717529297
0.1452014297246933,1.0,30,495,,
,,30,495,0.6376327276229858,0.5820833444595337
0.14409801363945007,1.0,31,511,,
,,31,511,0.6380835771560669,0.5820833444595337
0.1399017572402954,1.0,32,527,,
,,32,527,0.6385496258735657,0.5820833444595337
0.13352355360984802,1.0,33,543,,
,,33,543,0.6389837861061096,0.5820833444595337
0.13571299612522125,1.0,34,559,,
,,34,559,0.639418363571167,0.5820833444595337
0.11546292155981064,1.0,35,575,,
,,35,575,0.6398804783821106,0.5820833444595337
0.1172119602560997,1.0,36,591,,
,,36,591,0.6403322815895081,0.5820833444595337
0.12441031634807587,0.987500011920929,37,607,,
,,37,607,0.6407693028450012,0.5820833444595337
0.13026230037212372,0.987500011920929,38,623,,
,,38,623,0.6412593722343445,0.5820833444595337
0.10515960305929184,1.0,39,639,,
,,39,639,0.6417102217674255,0.5820833444595337
0.11158789694309235,0.987500011920929,40,655,,
,,40,655,0.6421748399734497,0.5820833444595337
0.12389074265956879,1.0,41,671,,
,,41,671,0.6426160335540771,0.5822499990463257
0.10897515714168549,1.0,42,687,,
,,42,687,0.6430726051330566,0.5820000171661377
0.13061779737472534,0.987500011920929,43,703,,
,,43,703,0.64352947473526,0.5820833444595337
0.11279375851154327,1.0,44,719,,
,,44,719,0.6439719796180725,0.5820833444595337
0.09608013927936554,1.0,45,735,,
,,45,735,0.6444253325462341,0.5820833444595337
0.09548918902873993,1.0,46,751,,
,,46,751,0.6448853015899658,0.5820833444595337
0.10390128195285797,0.987500011920929,47,767,,
,,47,767,0.6453664302825928,0.5820000171661377
0.09917918592691422,1.0,48,783,,
,,48,783,0.6458281874656677,0.5820000171661377
0.10755417495965958,0.987500011920929,49,799,,
,,49,799,0.6462883353233337,0.5820833444595337
0.09260449558496475,1.0,50,815,,
,,50,815,0.6467363238334656,0.5820000171661377
0.11154913902282715,0.987500011920929,51,831,,
,,51,831,0.6471551060676575,0.5819166898727417
0.08474550396203995,1.0,52,847,,
,,52,847,0.6475979089736938,0.5820000171661377
0.10519526153802872,1.0,53,863,,
,,53,863,0.6480308175086975,0.5820833444595337
0.08277137577533722,1.0,54,879,,
,,54,879,0.6484631896018982,0.5820833444595337
0.0681949108839035,1.0,55,895,,
,,55,895,0.6488929986953735,0.5820833444595337
0.07871797680854797,1.0,56,911,,
,,56,911,0.6493101716041565,0.5820833444595337
0.10046222060918808,1.0,57,927,,
,,57,927,0.649733304977417,0.5820000171661377
0.08029229938983917,1.0,58,943,,
,,58,943,0.650149405002594,0.5820000171661377
0.0766289010643959,1.0,59,959,,
